Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
225;2 3 4 9 11 15 21 22 28 33 34 38 40 41 42 43 45 46 48 49 51 52 53 56 58 59 61 ;-486.959991;-634;0
226;6 8 10 11 12 13 14 17 19 20 21 23 25 26 27 33 35 38 39 41 46 51 52 53 54 55 56 57 62 ;-488.035400;-730;0
227;3 5 6 8 10 13 17 20 21 22 25 29 30 33 37 39 44 45 46 47 49 50 51 53 64 ;-488.281952;-544;0
228;3 4 9 11 15 26 29 32 38 40 41 42 46 47 50 55 56 57 58 60 63 ;-487.807007;-380;0
229;4 7 9 16 20 23 24 25 27 28 31 34 35 38 39 41 50 51 52 54 55 57 60 ;-487.641907;-450;0
230;5 7 11 12 14 21 22 25 26 28 33 39 40 48 52 53 54 55 59 60 61 62 ;-487.347839;-420;0
231;1 5 13 15 18 19 24 26 28 33 34 36 40 49 50 52 54 59 60 62 63 ;-486.874451;-378;0
232;3 6 7 8 10 13 15 16 20 21 25 32 37 44 46 47 55 60 61 63 ;-486.301727;-354;0
233;2 7 18 20 21 24 25 32 37 38 45 46 48 52 55 60 63 64 ;-485.390564;-274;0
234;1 4 6 12 13 14 30 31 33 34 36 49 52 53 56 57 63 ;-484.358978;-244;0
235;2 5 6 9 12 13 19 21 23 28 30 32 34 38 41 42 43 47 48 49 51 55 57 60 63 64 ;-484.791504;-586;0
236;3 4 8 18 19 27 28 29 34 37 43 44 47 48 51 52 54 55 56 58 60 62 ;-484.516937;-420;0
237;1 4 5 6 11 13 14 16 20 21 23 32 38 40 43 48 52 53 56 59 61 64 ;-484.219421;-414;0
238;3 5 7 8 11 13 16 17 18 20 22 23 25 36 39 41 45 51 52 54 ;-483.630249;-344;0
239;2 3 6 17 19 21 24 26 30 31 33 34 35 38 47 49 53 54 55 56 63 ;-483.163177;-372;0
240;5 6 10 11 14 17 18 21 25 27 30 35 39 42 44 45 46 52 56 59 61 63 ;-482.899994;-420;0
241;5 7 8 9 10 13 14 18 20 21 23 27 28 29 30 33 37 42 44 45 48 50 52 57 59 62 64 ;-483.543579;-638;0
242;3 5 6 10 15 17 18 19 20 24 25 26 28 29 36 37 38 40 46 49 50 53 54 55 ;-483.586792;-494;0
243;1 2 3 5 6 9 15 17 19 20 22 23 24 27 30 39 42 44 46 48 50 51 54 58 61 62 ;-484.016449;-588;0
244;1 3 9 10 15 16 21 22 23 24 28 29 30 35 38 42 46 48 55 58 62 64 ;-483.729523;-414;0
245;1 2 4 5 7 9 11 13 14 16 20 21 22 26 31 34 36 40 42 43 46 49 50 53 58 63 ;-484.171417;-592;0
246;1 3 5 9 12 16 20 24 25 31 32 34 35 36 37 39 46 50 52 55 56 57 58 59 60 62 64 ;-484.764221;-630;0
247;3 7 10 17 21 23 25 28 32 36 38 39 40 41 44 45 47 49 54 55 60 63 ;-484.493927;-418;0
248;1 5 6 7 8 9 15 18 19 22 29 30 33 39 40 41 42 43 46 47 50 54 56 57 58 61 63 ;-485.080658;-630;0
249;3 7 8 16 20 23 24 25 26 28 33 37 38 40 41 43 48 51 62 64 ;-484.497986;-340;0
250;1 2 3 5 8 14 18 23 24 26 29 32 34 46 47 48 50 52 53 54 59 60 61 63 64 ;-484.735992;-544;0
251;1 3 4 5 7 8 11 18 21 22 25 29 32 34 35 38 40 42 43 46 47 48 50 53 56 58 59 60 63 ;-485.745026;-738;0
252;3 4 7 9 11 12 14 15 16 18 26 27 28 31 32 36 37 40 41 44 45 47 49 50 53 57 61 63 64 ;-486.690491;-724;0
253;6 8 9 11 13 15 17 18 21 22 24 25 26 34 37 39 40 48 51 52 53 55 57 59 60 61 62 63 ;-487.462463;-682;0
254;3 4 5 6 7 8 9 11 16 17 22 23 24 28 29 33 36 37 40 42 44 49 52 57 60 61 64 ;-488.055115;-638;0
255;1 7 11 12 19 21 22 27 28 30 33 34 38 39 42 43 47 48 53 54 58 59 ;-487.772552;-416;0
256;3 5 8 9 12 15 16 17 19 22 24 25 29 30 31 32 35 38 42 45 46 47 51 59 60 ;-487.992188;-544;0
257;2 4 5 6 8 9 10 13 15 18 21 24 25 26 28 33 35 36 37 40 41 42 44 46 47 60 61 62 64 ;-488.949402;-734;0
258;4 6 8 10 14 15 16 18 22 25 27 29 30 32 33 42 44 47 48 49 51 52 54 55 57 59 60 ;-489.503876;-632;0
259;1 5 6 12 17 22 24 29 30 31 32 34 37 39 42 45 50 51 53 57 58 59 61 62 63 64 ;-489.853271;-580;0
260;3 5 6 7 9 12 15 17 18 20 21 22 28 32 33 35 41 42 49 51 53 55 56 58 64 ;-490.038452;-538;0
261;1 5 6 7 13 24 25 28 30 31 35 37 41 46 47 51 53 56 59 61 63 ;-489.662842;-392;0
262;4 6 7 8 9 12 13 15 16 17 18 20 21 29 35 37 39 40 42 44 50 55 56 58 63 64 ;-490.030548;-586;0
263;4 5 6 8 11 12 15 18 19 21 22 27 29 32 36 39 40 41 43 44 45 46 47 49 59 60 64 ;-490.577942;-634;0
264;1 3 4 5 6 8 9 17 22 28 29 31 32 34 40 41 42 43 54 58 59 60 63 ;-490.446960;-456;0
265;1 2 8 9 10 15 16 17 19 21 24 25 28 31 33 38 39 47 58 60 64 ;-490.037750;-382;0
266;2 5 6 7 8 9 11 13 14 15 16 22 23 24 25 28 31 32 36 37 38 43 45 53 55 56 59 64 ;-490.721802;-672;0
267;4 6 8 10 12 14 15 16 17 20 21 22 28 34 35 37 40 48 49 50 55 57 60 64 ;-490.756561;-500;0
268;5 6 8 10 11 12 13 14 23 29 34 35 36 41 42 47 48 50 51 54 57 58 59 60 61 ;-490.955231;-544;0
269;1 4 6 8 12 21 27 28 29 30 31 33 34 35 40 43 50 51 56 60 62 64 ;-490.684021;-418;0
270;9 12 21 22 25 29 35 37 39 43 44 45 46 49 52 56 57 58 61 62 ;-490.118530;-338;0
271;2 3 9 10 11 14 15 20 21 23 25 32 35 36 38 39 40 41 43 44 45 49 56 58 59 ;-490.354248;-554;0
272;4 5 6 12 13 14 17 20 22 24 26 31 32 33 34 35 36 38 40 44 46 47 50 52 53 56 59 ;-490.904419;-640;0
273;3 5 7 9 11 12 14 15 19 20 21 22 23 24 28 31 32 37 38 40 42 44 49 55 57 60 62 63 64 ;-491.794861;-734;0
274;4 5 6 8 12 13 18 21 24 26 29 31 32 34 36 38 39 40 41 43 45 50 52 54 55 57 58 59 60 61 ;-492.861328;-784;0
275;1 3 6 16 22 26 27 30 34 35 36 37 39 41 44 45 49 54 55 59 60 ;-492.472717;-386;0
276;3 5 6 9 12 14 18 23 24 31 32 35 36 38 42 43 48 53 54 55 58 63 ;-492.239136;-428;0
277;2 9 11 12 17 20 23 24 30 32 35 36 37 38 42 46 47 50 55 57 58 62 63 ;-492.151611;-468;0
278;2 6 7 8 9 10 14 15 18 21 22 25 26 29 31 32 33 37 39 40 42 46 53 55 57 58 59 60 62 ;-493.000000;-728;0
279;5 10 14 15 17 19 20 21 26 29 30 32 35 38 50 51 56 62 ;-492.229401;-278;0
280;1 3 5 8 9 11 12 16 21 23 28 35 36 39 44 45 46 47 49 51 54 60 63 64 ;-492.257141;-500;0
281;1 5 8 10 13 15 20 22 23 27 29 31 33 38 41 42 44 45 46 50 51 52 53 58 64 ;-492.476868;-554;0
282;2 8 9 11 15 18 20 21 26 28 32 36 38 39 40 42 46 50 51 52 54 55 57 60 62 63 ;-492.836884;-594;0
283;2 3 5 11 20 22 24 25 29 33 35 36 41 45 49 50 53 55 57 61 62 63 ;-492.565369;-416;0
284;1 2 6 8 10 18 19 20 26 29 30 32 40 46 47 55 57 64 ;-491.809845;-278;0
285;5 6 13 14 15 16 17 20 27 28 29 32 35 45 47 50 52 53 55 57 60 ;-491.417542;-380;0
286;7 9 16 19 21 23 26 27 29 30 31 33 35 39 42 49 50 51 54 58 ;-490.874115;-336;0
287;2 7 8 9 10 12 13 14 15 17 18 19 22 25 29 32 34 36 37 39 40 45 49 51 60 ;-491.052277;-542;0
288;1 2 3 12 17 20 21 24 26 29 34 36 37 49 50 51 55 61 62 ;-490.430542;-312;0
289;2 3 5 11 13 16 17 19 23 26 29 30 31 33 37 38 46 48 49 50 52 54 55 58 60 62 ;-490.768158;-588;0
290;4 6 10 11 12 19 20 21 23 25 27 29 31 32 33 36 39 40 45 46 49 54 56 59 62 ;-490.965515;-548;0
291;1 2 3 4 7 9 13 20 23 24 28 29 31 37 41 42 43 45 46 47 52 57 58 59 60 61 62 64 ;-491.580750;-670;0
292;1 7 9 10 11 15 17 25 27 34 36 38 39 43 44 45 46 50 52 53 56 57 61 ;-491.452057;-454;0
293;1 5 16 17 18 23 25 26 28 29 31 32 37 38 39 42 44 45 46 47 49 52 59 60 ;-491.467590;-496;0
294;3 4 6 9 12 16 18 23 27 31 32 35 37 42 45 46 47 49 52 58 59 60 63 ;-491.380951;-466;0
295;2 5 7 9 10 18 19 21 24 25 31 37 38 44 46 48 50 51 52 53 55 58 ;-491.145752;-422;0
296;2 6 8 12 13 16 18 24 36 38 41 42 45 49 50 53 55 57 59 63 ;-490.641907;-342;0
297;2 8 9 13 15 16 17 19 20 22 30 31 33 36 38 39 41 42 43 44 45 49 53 54 56 59 60 64 ;-491.340057;-698;0
298;1 5 8 13 21 25 27 30 32 33 35 37 42 43 47 49 51 53 54 61 ;-490.838928;-342;0
299;4 8 10 11 12 15 16 17 18 21 23 25 27 28 29 32 35 42 43 44 45 50 51 54 55 60 62 63 ;-491.491638;-686;0
300;9 12 15 18 23 30 31 32 35 38 39 40 43 44 46 50 53 62 63 ;-490.893341;-312;0
301;5 6 10 11 15 18 20 21 22 23 25 27 29 31 33 35 36 37 43 44 46 47 48 53 55 57 62 63 64 ;-491.687714;-730;0
302;1 3 5 10 11 12 15 16 23 25 29 30 34 36 38 39 45 49 51 53 60 ;-491.357605;-392;0
303;1 3 5 7 12 13 19 20 22 23 27 31 39 42 43 44 46 49 51 52 53 57 58 59 62 63 64 ;-491.821777;-632;0
304;2 3 4 6 7 10 11 12 13 20 22 29 31 33 34 39 43 46 48 51 62 ;-491.460541;-382;0
305;2 4 5 6 7 8 11 12 13 21 24 28 29 30 35 46 49 50 51 54 55 56 58 60 63 ;-491.632782;-544;0
306;4 8 12 13 15 17 18 21 24 25 28 29 31 33 36 40 41 46 49 50 52 62 ;-491.379089;-414;0
307;1 3 9 12 13 15 16 18 21 22 23 27 28 33 35 37 38 44 45 49 53 60 61 63 64 ;-491.537445;-540;0
308;1 2 6 7 8 14 20 25 27 31 35 36 39 41 46 49 50 53 56 58 60 61 63 64 ;-491.597412;-510;0
309;4 17 23 24 29 32 33 35 38 42 44 56 62 63 ;-490.563110;-172;0
310;2 3 5 8 9 13 15 17 21 23 26 28 29 30 31 32 33 35 39 41 42 49 52 55 62 ;-490.735474;-544;0
311;5 10 11 17 18 20 21 23 27 30 34 35 36 39 42 43 47 48 49 59 63 ;-490.372986;-378;0
312;3 5 6 7 9 11 13 14 15 16 17 21 22 24 26 31 39 40 46 50 52 58 59 61 62 ;-490.538452;-542;0
313;1 5 7 8 9 14 16 17 21 22 26 28 31 37 42 43 46 47 50 52 55 56 61 ;-490.472839;-470;0
314;1 2 3 8 10 14 17 18 20 22 28 40 47 48 49 51 52 53 54 55 60 ;-490.095551;-372;0
315;1 4 7 10 15 18 22 24 25 29 30 34 41 48 50 51 53 54 56 63 ;-489.663483;-354;0
316;4 6 10 11 12 14 15 20 24 26 27 31 32 33 37 38 40 43 47 49 51 52 53 55 57 62 ;-489.981018;-590;0
317;2 3 7 14 18 19 23 29 33 38 42 46 54 55 57 58 60 61 64 ;-489.413239;-310;0
318;1 7 10 12 19 26 27 29 31 33 35 38 40 41 42 43 44 49 51 54 55 60 61 ;-489.314453;-458;0
319;7 8 9 10 12 18 19 27 31 32 36 39 43 46 47 50 51 53 54 59 60 61 63 ;-489.228851;-462;0
320;2 4 5 6 9 12 20 23 27 28 35 36 37 44 45 46 48 49 51 53 55 58 60 ;-489.112488;-452;0
321;1 2 10 11 14 20 21 23 25 30 33 37 42 45 48 54 55 58 59 62 64 ;-488.797516;-388;0
322;2 5 6 7 8 16 24 25 26 29 30 36 40 42 47 49 50 54 57 58 60 63 ;-488.571442;-416;0
323;3 4 7 10 12 13 14 19 20 24 30 35 36 37 41 45 49 59 63 64 ;-488.117645;-342;0
324;4 10 12 18 20 22 30 34 36 37 39 40 41 43 44 46 47 52 53 54 56 60 62 63 64 ;-488.246918;-530;0
325;3 8 10 11 13 14 17 20 21 22 24 26 28 29 31 33 35 36 39 40 41 45 46 48 51 54 56 59 61 62 ;-489.181549;-792;0
326;5 6 9 11 14 15 23 26 29 36 37 38 45 46 52 55 57 58 61 62 ;-488.717804;-338;0
327;2 5 6 7 9 10 12 14 15 16 23 26 28 29 30 32 35 37 38 41 43 45 46 48 50 51 55 58 61 ;-489.449554;-728;0
328;1 2 5 8 17 19 22 29 31 35 37 38 40 42 46 50 51 53 56 58 59 60 61 63 ;-489.487793;-502;0
329;1 2 7 10 13 16 18 19 21 27 28 29 35 37 38 42 43 46 47 51 53 54 59 60 63 ;-489.665649;-548;0
330;1 2 4 5 7 10 15 17 18 22 23 26 27 31 32 33 34 35 36 38 39 40 42 45 49 50 54 56 58 62 64 ;-490.696960;-830;0
331;2 10 11 12 13 15 17 18 20 23 25 30 33 34 35 39 43 46 49 51 53 58 61 64 ;-490.755280;-510;0
332;1 2 3 6 8 11 13 14 15 16 19 20 22 26 27 32 33 36 37 41 45 46 53 59 61 62 63 ;-491.186737;-634;0
333;5 6 13 14 15 16 22 23 24 25 30 31 33 35 38 39 40 41 44 46 47 51 52 54 62 64 ;-491.471466;-586;0
334;1 5 6 8 9 11 13 15 17 18 21 22 25 28 29 30 32 35 37 40 42 46 49 54 55 59 ;-491.766479;-590;0
335;1 8 9 10 11 14 17 18 20 22 28 29 30 32 37 38 39 41 51 52 53 58 64 ;-491.683594;-464;0
336;2 4 6 11 13 16 21 22 24 28 29 30 34 36 38 40 42 43 44 45 47 48 51 58 ;-491.690491;-494;0
337;1 2 4 6 7 9 10 14 15 20 23 28 32 35 36 39 40 45 47 48 51 60 ;-491.448059;-410;0
338;1 4 9 10 13 18 20 27 30 32 40 41 46 47 51 52 58 62 64 ;-490.923065;-314;0
339;1 2 4 13 18 19 23 24 25 29 32 33 34 35 38 42 45 46 47 48 50 52 53 58 59 60 64 ;-491.356934;-638;0
340;6 7 8 11 12 15 17 21 23 32 35 36 37 39 41 43 46 47 53 54 55 58 59 60 64 ;-491.505890;-542;0
341;4 8 13 14 15 17 19 22 29 31 34 36 39 45 55 57 59 60 61 ;-490.973602;-310;0
342;1 2 3 4 13 14 17 18 21 25 29 30 31 32 35 37 39 42 44 48 51 64 ;-490.736847;-410;0
343;3 5 6 11 12 14 17 22 23 28 33 34 42 43 46 47 51 54 57 61 62 64 ;-490.548096;-426;0
344;5 6 12 13 14 19 20 21 24 27 31 32 38 44 47 51 53 54 56 58 59 60 ;-490.325592;-414;0
345;2 7 10 13 14 22 24 27 30 35 42 43 49 50 55 57 58 59 61 63 ;-489.889862;-340;0
346;3 12 16 17 18 20 23 24 27 33 34 36 37 39 42 45 47 49 52 57 60 62 63 64 ;-489.936401;-506;0
347;3 9 10 12 13 18 21 23 26 27 35 36 41 42 46 51 58 59 60 61 62 ;-489.608063;-376;0
348;2 4 6 8 9 11 15 17 22 23 24 27 28 29 31 33 36 40 41 46 47 51 52 53 54 55 56 59 61 ;-490.316101;-736;0
349;2 5 7 11 16 17 20 25 26 30 34 37 39 40 43 45 47 57 60 ;-489.805145;-312;0
350;2 4 6 15 23 24 25 30 33 37 46 48 49 54 59 60 63 64 ;-489.217133;-284;0
351;1 2 3 4 7 8 15 19 23 24 32 34 38 39 41 42 45 46 47 55 59 62 63 ;-489.082611;-442;0
352;1 4 6 7 18 20 25 26 27 29 30 31 33 36 39 41 42 46 48 49 50 51 52 54 56 61 63 ;-489.511353;-640;0
353;6 7 8 9 11 16 19 20 21 25 28 32 34 36 37 40 46 47 52 56 58 62 63 ;-489.450439;-468;0
354;6 7 10 11 12 13 14 16 17 18 19 20 22 26 29 30 31 34 39 40 44 45 59 ;-489.355927;-456;0
355;2 4 5 7 10 11 12 13 23 24 31 38 39 40 48 49 50 51 52 53 56 59 60 ;-489.261963;-456;0
356;1 2 5 6 7 10 12 13 19 24 32 33 35 39 41 42 47 48 52 53 54 55 56 57 59 62 64 ;-489.679779;-638;0
357;7 11 19 23 25 29 30 33 36 42 45 51 54 58 59 ;-488.857147;-196;0
358;4 5 8 11 14 16 18 19 21 24 27 29 30 34 35 37 39 40 41 50 58 60 61 64 ;-488.916199;-510;0
359;2 4 7 9 16 17 19 23 24 25 26 36 39 40 47 49 50 52 53 56 59 62 63 ;-488.835663;-460;0
360;5 6 9 10 13 15 16 18 21 23 25 26 29 30 31 35 36 37 38 39 40 42 43 45 46 48 50 61 ;-489.344452;-672;0
361;2 4 6 7 10 11 14 16 18 19 20 23 24 25 34 40 45 46 47 48 50 60 ;-489.135742;-414;0
362;3 4 5 6 9 10 17 19 20 23 32 38 44 47 48 49 52 54 57 59 ;-488.745850;-348;0
363;2 5 7 9 10 16 18 21 26 27 28 32 33 35 36 39 40 45 48 51 52 53 54 55 56 62 ;-489.013763;-586;0
364;1 2 3 11 13 14 15 17 19 20 23 25 27 31 32 33 38 47 48 50 52 53 57 58 59 62 ;-489.291199;-590;0
365;2 8 11 12 13 16 18 24 27 30 33 34 35 37 41 43 45 53 54 56 58 ;-488.986298;-378;0
366;4 6 10 13 14 18 27 31 33 36 38 42 48 49 51 53 54 57 58 61 62 ;-488.688538;-380;0
367;8 13 16 18 20 21 26 30 33 34 35 36 37 39 42 45 46 48 50 53 57 61 ;-488.479553;-412;0
368;3 4 6 7 8 10 14 16 23 30 31 34 37 39 40 44 45 50 54 55 57 59 61 63 64 ;-488.625000;-542;0
369;2 3 6 17 28 29 30 32 33 35 36 38 48 50 51 54 55 59 63 64 ;-488.233063;-344;0
370;4 5 6 7 10 13 16 17 20 27 30 32 33 36 37 38 41 42 43 45 47 51 54 55 58 59 60 61 63 ;-488.929718;-746;0
371;1 2 4 7 15 21 25 28 30 31 35 38 39 43 45 50 54 55 56 58 ;-488.566040;-354;0
372;2 3 6 9 10 12 13 16 19 21 26 27 29 39 47 49 53 58 62 63 ;-488.182800;-346;0
373;2 6 8 9 10 15 17 18 19 22 33 42 43 45 47 48 55 56 57 58 64 ;-487.898132;-382;0
374;1 5 9 10 14 16 17 19 21 22 26 29 31 33 34 38 42 43 45 49 52 54 55 56 57 58 59 62 63 ;-488.572205;-740;0
375;2 3 6 7 10 13 21 26 35 36 38 40 47 48 50 51 52 54 57 59 ;-488.181335;-342;0
376;2 4 5 8 9 10 12 18 19 20 21 25 26 27 29 31 33 34 38 40 41 43 45 46 49 53 56 57 58 59 63 ;-489.111694;-838;0
377;2 8 9 10 11 17 21 22 24 29 30 38 42 43 46 50 56 57 58 62 64 ;-488.806366;-374;0
378;1 6 7 13 14 15 17 23 24 26 31 33 34 35 36 40 50 51 53 58 61 ;-488.518524;-380;0
379;3 5 6 11 14 19 26 29 30 38 39 40 42 45 46 48 49 50 54 55 57 59 60 ;-488.443268;-460;0
380;2 4 5 12 13 15 20 22 23 25 26 29 30 31 33 34 35 36 38 40 42 43 45 47 50 56 57 60 61 64 ;-489.252625;-796;0
381;11 12 14 16 23 25 26 31 32 42 43 46 49 50 52 53 55 63 64 ;-488.766418;-304;0
382;1 6 9 10 13 14 15 18 21 29 31 33 34 36 37 42 45 46 53 54 56 60 63 64 ;-488.774872;-492;0
383;1 2 7 18 20 22 25 29 31 32 35 36 43 45 46 49 50 51 59 60 61 ;-488.496094;-382;0
384;3 4 5 8 10 27 30 31 32 34 35 36 43 45 46 47 49 56 58 59 60 61 63 64 ;-488.526031;-500;0
385;1 6 10 13 14 22 26 27 28 32 33 37 40 43 47 55 56 57 58 63 64 ;-488.244141;-380;0
386;1 2 4 8 13 14 16 17 24 26 32 38 41 46 48 54 58 60 61 63 ;-487.870453;-344;0
387;8 9 12 13 21 24 25 27 28 29 30 33 37 40 43 44 48 53 55 56 57 58 60 61 63 64 ;-488.103363;-578;0
388;1 6 7 10 11 13 19 20 26 30 32 33 35 37 39 46 47 49 54 59 61 62 63 ;-488.051544;-468;0
389;2 3 4 7 13 14 19 20 24 27 29 32 35 37 38 43 44 51 57 59 ;-487.665802;-338;0
390;3 11 20 24 25 26 28 31 32 33 36 40 42 43 48 56 60 62 ;-487.128204;-278;0
391;1 2 7 12 13 16 17 18 19 21 22 23 25 28 33 36 41 45 47 49 50 52 57 59 60 61 62 63 ;-487.621490;-680;0
392;2 4 8 10 15 19 20 21 24 25 30 32 36 37 38 42 43 46 48 49 50 51 56 57 62 63 ;-487.918365;-604;0
393;1 2 8 9 11 21 29 32 34 36 38 40 45 47 48 52 54 56 58 60 61 64 ;-487.720093;-410;0
394;2 7 12 21 22 23 25 26 30 31 34 37 39 45 46 49 52 54 56 59 63 ;-487.461914;-386;0
395;3 4 12 17 20 21 22 23 24 26 27 33 36 43 44 47 48 56 58 ;-487.002533;-306;0
396;5 7 12 14 15 16 17 18 21 26 31 33 37 40 45 47 52 53 55 56 57 59 61 ;-486.924255;-456;0
397;3 6 11 13 14 17 18 27 29 30 40 45 52 53 54 56 57 58 59 61 ;-486.554169;-340;0
398;1 2 10 11 12 14 15 18 20 22 23 25 28 31 33 36 37 38 41 43 45 46 52 64 ;-486.587952;-500;0
399;3 4 7 12 18 20 21 22 23 24 31 32 35 38 42 43 44 47 48 53 54 55 56 57 60 61 64 ;-486.932343;-624;0
400;1 6 8 11 12 14 18 21 24 25 28 30 31 33 34 36 39 42 44 50 51 55 56 57 58 59 60 61 62 63 ;-487.704987;-796;0
401;1 6 11 12 16 18 19 21 24 27 32 33 35 36 38 39 41 43 45 48 51 55 58 61 64 ;-487.865326;-552;0
402;1 3 5 6 16 18 21 22 31 32 33 34 39 42 46 48 49 50 53 55 60 61 64 ;-487.776123;-452;0
403;1 2 8 13 15 20 23 26 29 31 32 34 35 37 41 42 45 46 48 50 51 54 55 58 59 62 ;-488.039703;-594;0
404;1 13 18 20 25 26 30 32 35 39 40 43 46 48 49 52 54 56 58 59 61 63 64 ;-487.975250;-462;0
405;3 6 8 10 12 16 17 23 24 26 27 29 31 33 35 36 38 43 44 51 53 56 57 61 62 64 ;-488.246918;-598;0
406;3 4 10 13 14 18 20 30 31 32 34 35 36 39 44 46 50 52 53 57 64 ;-487.975372;-378;0
407;1 4 6 9 13 14 16 18 19 23 24 25 29 32 33 41 43 45 52 59 60 ;-487.705170;-378;0
408;9 10 11 12 16 17 21 29 30 31 32 39 44 53 57 58 63 ;-487.098053;-240;0
409;1 5 7 8 11 12 13 14 21 22 25 32 40 42 45 47 54 55 56 59 ;-486.762848;-350;0
410;5 10 12 13 15 17 22 26 28 29 30 31 40 41 42 47 51 52 60 61 62 63 ;-486.585358;-414;0
411;1 2 7 8 10 12 13 14 15 16 17 20 23 25 28 30 31 34 36 38 40 43 54 56 ;-486.603394;-494;0
412;1 2 4 7 10 11 14 16 17 21 22 23 25 30 31 33 37 38 40 41 43 44 46 47 51 56 57 58 59 62 64 ;-487.500000;-856;0
413;5 6 7 8 9 11 23 24 25 27 28 33 34 40 47 48 49 50 53 57 58 59 61 64 ;-487.515747;-494;0
414;3 4 5 6 9 14 18 19 20 26 27 28 30 35 42 43 44 45 48 51 53 56 57 60 61 ;-487.661835;-548;0
415;1 5 7 8 9 11 15 22 24 29 33 40 46 48 49 51 53 59 63 ;-487.224091;-306;0
416;4 10 11 12 13 15 16 18 20 26 27 33 35 37 38 43 46 48 50 51 52 61 63 ;-487.144226;-454;0
417;2 3 5 7 9 13 15 16 17 20 21 22 23 24 26 27 29 30 31 34 35 41 43 45 52 54 57 61 64 ;-487.745789;-738;0
418;1 2 10 15 16 18 19 20 22 26 30 31 33 34 36 38 42 43 45 46 48 52 53 55 60 64 ;-487.990417;-590;0
419;4 8 9 12 15 19 27 28 31 32 35 36 43 45 51 52 53 56 58 60 ;-487.637238;-340;0
420;3 5 7 8 12 15 18 23 26 28 30 36 41 43 44 45 47 48 53 55 56 61 62 63 ;-487.652374;-494;0
421;5 19 20 23 25 27 29 38 39 40 41 51 52 53 55 58 59 ;-487.064148;-240;0
422;3 10 16 17 20 21 23 24 25 30 32 33 34 37 38 41 49 51 52 53 55 62 64 ;-486.981049;-452;0
423;1 3 11 12 13 15 16 19 22 24 25 26 30 31 33 37 38 40 43 46 48 52 57 59 61 63 ;-487.229309;-592;0
424;1 4 10 11 12 13 14 15 16 18 22 29 30 31 32 33 37 38 39 43 44 46 48 51 52 57 60 61 63 ;-487.811310;-734;0
425;8 11 14 15 22 25 28 29 30 34 36 37 38 40 42 43 44 50 58 59 60 63 ;-487.632935;-412;0
426;1 3 9 11 12 14 17 18 19 20 23 25 26 30 33 34 35 40 41 43 50 51 53 58 60 ;-487.737091;-532;0
427;1 6 11 18 19 21 23 30 32 33 34 37 39 40 41 44 51 52 53 57 58 60 ;-487.592499;-426;0
428;8 10 16 18 20 27 29 33 34 37 38 39 46 49 54 55 56 58 59 60 62 ;-487.345795;-382;0
429;1 3 6 11 12 14 20 24 26 27 29 30 31 32 36 37 38 39 46 47 48 52 54 59 61 62 63 ;-487.682983;-632;0
430;4 12 17 18 19 23 29 30 36 45 46 47 48 50 53 56 59 61 ;-487.195343;-278;0
431;2 4 5 7 9 15 17 18 23 24 31 32 37 41 43 44 46 48 51 52 54 60 ;-487.044098;-422;0
432;3 5 12 14 16 17 18 20 22 23 26 27 28 30 31 33 35 37 38 42 47 49 52 54 57 58 62 63 64 ;-487.629639;-740;0
433;2 4 6 11 12 14 18 21 26 29 32 36 42 43 44 51 54 55 61 62 ;-487.297913;-344;0
434;2 3 4 7 11 13 25 32 33 36 37 48 51 52 59 64 ;-486.677429;-218;0
435;6 7 8 10 16 18 20 25 28 29 30 32 33 35 37 38 42 43 44 50 53 58 63 ;-486.620697;-462;0
436;6 11 14 17 19 21 23 25 26 27 29 30 36 37 42 48 49 50 52 56 59 60 61 63 ;-486.651367;-500;0
437;8 9 12 16 17 18 19 21 24 31 33 35 36 41 43 48 49 51 53 54 55 57 59 60 62 ;-486.773468;-540;0
438;3 5 9 11 12 15 20 24 27 31 33 37 39 44 45 49 50 52 60 62 63 64 ;-486.611877;-416;0
439;7 9 12 16 18 20 22 24 25 32 33 36 38 39 42 48 50 53 56 59 60 64 ;-486.478363;-428;0
440;1 4 5 6 9 10 11 12 13 17 21 22 25 29 30 32 34 35 39 40 44 45 46 47 48 52 53 60 ;-486.922729;-682;0
441;1 3 4 6 7 9 10 11 12 13 26 29 34 36 42 43 46 54 56 59 63 64 ;-486.757355;-414;0
442;2 4 9 11 19 21 22 25 29 30 34 35 40 46 49 50 53 61 ;-486.280548;-276;0
443;1 3 6 7 15 18 19 20 22 23 25 26 29 30 32 33 37 38 40 45 47 49 51 ;-486.198639;-450;0
444;7 11 12 14 16 18 23 29 31 34 40 41 44 45 47 49 50 53 54 56 60 62 ;-486.058563;-424;0
445;5 8 9 11 15 17 24 25 28 30 31 34 35 42 46 55 59 62 ;-485.608978;-286;0
446;1 5 6 7 9 10 11 12 13 15 16 18 19 20 22 26 27 28 32 33 34 43 44 45 47 50 51 54 56 58 59 60 62 ;-486.641266;-946;0
447;2 7 9 10 13 24 25 28 31 34 35 37 38 41 42 45 48 50 51 52 57 58 59 61 62 ;-486.765106;-542;0
448;2 5 6 8 13 14 15 18 19 20 21 23 25 26 37 39 40 41 42 43 45 47 49 51 52 53 54 56 57 59 60 61 62 64 ;-487.937500;-1012;0
449;1 4 7 9 10 11 13 15 18 19 22 23 25 29 30 33 37 43 51 53 54 56 57 60 61 63 ;-488.173706;-594;0
