Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
221;1 2 4 6 10 11 12 13 15 16 17 19 21 22 26 27 28 29 37 39 42 43 46 47 48 51 59 61 ;-506.307678;-678;0
222;16 17 18 19 23 24 25 26 27 29 33 35 38 42 43 44 47 49 56 60 62 ;-505.747742;-382;0
223;2 7 10 11 12 14 15 20 23 26 33 35 38 39 41 42 44 45 46 48 49 50 53 58 61 ;-505.892365;-538;0
224;1 3 4 7 8 9 10 11 12 14 20 23 24 25 30 36 38 39 40 41 42 43 44 45 55 59 60 63 ;-506.625000;-670;0
225;2 3 6 7 13 15 18 28 35 38 41 43 44 47 51 52 54 55 57 58 63 ;-506.062225;-380;0
226;1 2 5 6 7 10 13 14 17 19 21 23 27 33 34 36 38 39 41 42 45 46 48 49 53 57 60 61 64 ;-507.000000;-718;0
227;2 5 6 10 13 14 16 19 20 26 28 32 35 36 42 44 45 46 55 57 58 60 63 ;-506.740082;-448;0
228;9 13 14 17 19 20 21 25 29 33 34 38 39 41 42 45 46 47 54 56 58 59 60 61 63 64 ;-507.043854;-576;0
229;4 9 10 12 14 16 21 26 27 30 35 36 38 40 42 44 45 46 53 54 62 63 64 ;-506.786041;-448;0
230;4 9 12 15 16 17 19 21 22 25 26 28 37 41 43 44 47 51 54 58 59 60 63 ;-506.539124;-450;0
231;5 6 7 10 11 12 15 16 17 18 21 22 23 25 27 31 33 36 40 45 47 48 57 59 60 ;-506.666656;-536;0
232;4 7 11 12 13 15 22 27 31 35 36 37 42 44 45 47 48 49 51 56 58 59 61 63 ;-506.612061;-494;0
233;1 3 4 5 9 13 15 16 17 19 23 24 25 27 29 31 33 36 37 41 45 47 48 52 57 62 ;-506.892700;-572;0
234;3 6 8 16 22 23 25 29 32 33 35 38 44 48 49 51 53 54 57 58 59 60 ;-506.487183;-412;0
235;1 7 9 11 12 17 20 21 24 25 27 31 34 44 46 52 53 55 56 59 62 63 64 ;-506.263824;-454;0
236;2 6 7 8 14 16 19 21 23 24 27 28 29 30 32 33 34 36 37 38 39 40 41 42 50 52 53 56 62 ;-507.177979;-722;0
237;2 6 7 8 15 16 18 22 30 33 37 38 39 40 41 45 47 48 53 54 56 58 59 60 61 62 63 ;-507.628693;-614;0
238;2 3 8 16 17 20 23 31 32 36 38 40 47 50 52 58 63 64 ;-506.655457;-276;0
239;5 7 13 15 16 22 29 30 33 35 37 38 39 43 46 48 49 51 52 54 56 57 62 ;-506.393311;-444;0
240;1 11 14 20 25 26 30 31 33 34 35 36 37 40 41 42 43 44 46 47 48 49 51 58 59 62 63 64 ;-507.083344;-672;0
241;1 2 8 16 18 20 23 24 27 28 34 35 36 39 40 49 50 53 54 55 ;-506.348541;-330;0
242;15 19 23 24 25 27 33 37 42 43 47 50 51 52 54 55 58 59 60 62 63 64 ;-505.925629;-404;0
243;1 2 5 6 8 10 11 12 13 14 15 18 22 26 28 30 38 40 44 45 46 49 51 53 54 60 64 ;-506.403290;-622;0
244;1 7 9 13 14 20 21 25 28 32 37 38 39 41 43 45 46 51 52 53 57 58 59 60 64 ;-506.516388;-534;0
245;5 7 8 13 14 20 22 23 24 25 30 31 32 39 40 44 46 49 51 52 53 54 55 56 57 59 60 62 63 64 ;-507.575500;-766;0
246;2 3 5 8 10 12 13 14 17 20 25 26 29 30 36 41 46 49 50 51 52 53 55 56 59 62 63 ;-508.113831;-640;0
247;7 9 11 13 14 15 16 17 21 23 27 30 31 33 34 36 37 38 40 41 45 47 51 53 55 62 63 ;-508.583008;-624;0
248;3 4 7 11 15 17 19 27 32 33 34 36 38 39 43 47 50 57 58 60 61 ;-508.040314;-374;0
249;4 7 8 11 17 20 25 26 31 35 38 41 43 45 47 49 52 53 54 56 58 60 62 64 ;-508.008026;-500;0
250;1 4 8 24 26 30 31 32 34 35 42 44 51 56 57 58 59 60 61 62 63 ;-507.455994;-370;0
251;4 5 6 8 9 10 15 16 18 22 24 26 28 30 32 34 36 40 42 44 45 47 50 54 59 60 64 ;-507.928284;-626;0
252;4 6 8 11 12 13 21 27 28 30 32 33 41 42 44 45 46 49 51 55 60 ;-507.404755;-376;0
253;2 6 13 14 22 23 24 25 26 27 29 30 31 33 34 36 37 45 47 58 61 62 63 ;-507.138336;-440;0
254;5 7 8 9 10 11 14 23 24 26 27 34 35 36 41 42 43 44 45 47 51 52 55 56 59 61 63 ;-507.582672;-620;0
255;3 4 11 17 18 19 21 23 27 34 38 40 41 43 45 47 48 49 50 52 53 58 ;-507.192169;-408;0
256;3 8 9 10 12 13 15 17 19 25 26 27 29 33 35 38 40 41 43 44 49 51 57 60 61 ;-507.281250;-530;0
257;7 11 13 14 16 20 22 30 31 33 34 35 41 42 43 45 47 55 60 63 64 ;-506.778198;-378;0
258;3 4 9 11 13 14 15 18 19 20 25 27 34 39 45 48 49 50 52 54 55 58 64 ;-506.581390;-456;0
259;2 7 9 15 16 18 22 23 24 26 29 31 32 34 39 40 49 50 52 54 60 ;-506.061768;-372;0
260;2 3 7 9 10 23 26 28 33 34 39 40 44 48 49 52 56 62 ;-505.176910;-276;0
261;3 5 10 12 13 14 17 19 20 22 23 24 26 28 29 35 36 39 43 45 46 47 49 ;-504.973175;-452;0
262;1 4 7 10 15 16 17 18 20 23 26 27 30 32 35 37 39 42 43 44 45 47 50 56 60 ;-505.137390;-548;0
263;1 2 7 15 16 20 21 22 24 30 32 34 36 37 39 43 44 50 52 54 56 57 59 60 62 63 64 ;-505.596954;-626;0
264;1 2 4 6 8 10 14 16 20 22 24 30 34 36 40 42 45 47 48 49 56 58 61 63 ;-505.515137;-484;0
265;1 2 4 6 10 13 14 16 22 23 29 31 34 35 38 43 44 45 49 51 53 59 62 ;-505.343384;-460;0
266;1 3 5 6 7 8 10 13 15 16 18 19 21 22 27 29 31 32 37 43 45 51 57 58 59 60 61 62 64 ;-506.165405;-724;0
267;3 6 10 11 12 16 18 19 20 26 27 29 30 31 32 34 35 37 43 44 45 48 49 51 53 55 56 61 62 64 ;-507.205994;-784;0
268;1 7 14 15 19 21 22 23 24 25 27 31 32 33 34 39 40 42 47 48 49 50 53 58 59 63 64 ;-507.656708;-628;0
269;3 4 6 7 9 11 17 18 19 21 23 24 25 26 30 31 32 35 41 49 51 57 58 62 64 ;-507.732330;-528;0
270;1 6 8 11 21 23 29 33 34 36 41 42 43 45 47 49 50 53 54 55 56 57 58 59 62 64 ;-507.992584;-578;0
271;2 3 7 8 12 19 34 35 37 38 39 40 42 43 47 48 53 55 56 61 62 63 64 ;-507.741699;-440;0
272;1 3 4 8 12 14 17 19 23 31 33 35 37 38 40 41 45 53 54 55 56 60 63 64 ;-507.669128;-488;0
273;1 2 5 6 12 13 16 17 18 20 22 25 27 28 30 34 38 40 42 44 46 49 51 52 53 58 59 60 62 64 ;-508.666656;-780;0
274;7 8 9 11 14 15 18 25 26 30 32 34 35 36 38 39 40 41 42 43 45 46 47 48 50 51 58 60 64 ;-509.430664;-718;0
275;4 7 8 12 13 19 20 21 22 26 30 33 38 39 40 50 51 53 54 55 57 58 61 ;-509.229095;-454;0
276;3 4 6 9 10 11 12 13 14 16 18 20 21 23 25 26 38 40 41 42 43 46 48 57 62 ;-509.297089;-528;0
277;3 6 7 12 14 15 18 19 21 22 23 26 29 30 35 36 37 38 44 45 47 48 50 51 52 54 56 60 ;-509.898926;-676;0
278;3 4 8 15 16 23 24 26 27 28 31 32 34 35 36 40 49 51 53 54 56 57 59 60 ;-509.805756;-484;0
279;1 2 4 5 7 9 10 13 14 15 16 17 21 28 31 34 37 39 45 46 47 48 60 63 64 ;-509.849457;-522;0
280;1 7 8 9 10 11 14 22 23 25 26 27 28 30 32 33 35 36 39 40 41 46 48 50 51 53 ;-510.121429;-586;0
281;2 4 8 9 14 16 17 18 19 21 22 23 27 34 36 37 40 42 48 50 51 52 57 58 59 ;-510.206421;-534;0
282;1 2 6 7 10 14 18 23 26 31 32 37 46 51 56 57 60 61 64 ;-509.496460;-310;0
283;3 4 19 20 29 33 34 35 37 39 40 42 45 47 48 53 59 61 64 ;-508.749115;-298;0
284;7 8 11 20 23 24 26 28 30 32 36 37 38 40 41 42 46 49 55 58 61 ;-508.288727;-378;0
285;3 7 13 14 16 17 18 19 20 21 23 28 31 35 45 51 55 56 62 ;-507.557892;-300;0
286;3 4 12 15 18 19 20 27 28 30 31 32 33 45 47 50 51 52 56 58 63 ;-507.069916;-368;0
287;1 6 7 11 12 15 16 17 23 24 26 27 28 30 32 34 36 41 42 44 47 48 51 62 ;-507.031372;-496;0
288;5 7 8 9 12 13 17 19 21 25 27 28 34 37 38 39 41 42 47 50 53 57 58 59 60 64 ;-507.277771;-578;0
289;5 11 15 19 20 21 27 29 34 37 38 43 48 49 50 51 52 53 54 55 56 59 62 ;-507.051910;-442;0
290;1 4 9 16 19 20 22 23 25 26 33 36 38 40 44 51 52 53 55 58 59 60 63 ;-506.868958;-454;0
291;9 10 12 18 22 25 28 36 38 40 41 44 49 50 51 52 54 55 56 57 ;-506.247437;-326;0
292;1 5 10 12 16 20 24 27 28 31 32 33 35 36 39 43 44 49 52 53 54 59 60 61 62 ;-506.335602;-532;0
293;1 5 6 8 16 18 19 22 24 25 26 27 28 30 31 32 34 36 37 40 43 52 53 55 56 57 58 62 63 ;-507.105804;-732;0
294;1 3 5 6 9 11 12 17 19 22 25 26 28 30 41 43 47 50 52 54 57 61 62 63 64 ;-507.183685;-530;0
295;1 7 8 11 14 16 17 18 19 22 23 27 34 35 40 41 42 43 44 46 49 51 57 60 ;-507.145752;-496;0
296;1 2 6 10 12 15 19 21 23 24 25 27 28 32 33 36 37 39 43 44 45 59 60 63 ;-507.121613;-500;0
297;2 5 11 25 27 36 37 38 40 42 43 45 46 55 56 59 60 61 62 63 64 ;-506.653198;-368;0
298;3 4 6 7 11 14 17 19 20 23 26 28 30 32 38 42 43 45 46 49 50 53 54 55 56 58 59 60 ;-507.228180;-678;0
299;1 2 4 5 6 9 14 20 22 24 26 30 32 33 34 35 36 38 41 42 43 44 46 49 58 59 60 62 63 ;-507.926422;-716;0
300;2 7 8 10 12 14 16 18 23 24 26 28 37 39 41 42 43 46 47 48 50 54 56 61 62 63 ;-508.160004;-578;0
301;1 4 5 6 8 9 10 14 17 18 25 26 31 32 35 38 40 42 47 51 52 58 59 61 63 64 ;-508.425262;-588;0
302;8 12 22 24 25 27 28 29 30 32 35 36 37 38 39 40 44 47 48 50 57 64 ;-508.086090;-406;0
303;1 2 3 7 9 10 12 14 17 18 20 25 27 28 32 33 37 38 43 45 46 47 48 53 59 61 62 ;-508.481842;-628;0
304;5 6 7 11 13 15 16 22 28 34 38 40 47 48 50 52 53 56 59 63 ;-507.921051;-338;0
305;1 2 3 5 6 8 9 11 12 16 19 24 27 30 32 34 38 39 41 42 43 49 51 52 53 55 58 59 62 63 ;-508.832794;-786;0
306;2 4 5 6 8 14 15 18 19 20 21 22 23 24 26 28 29 31 33 35 36 37 38 45 46 47 50 58 61 ;-509.529419;-722;0
307;2 5 10 15 16 19 23 26 28 37 40 43 44 51 55 56 58 59 60 64 ;-508.970673;-338;0
308;6 9 12 13 17 18 22 24 25 29 30 33 34 35 36 37 38 39 43 44 55 57 59 60 62 ;-509.058441;-536;0
309;1 2 3 4 6 9 12 14 17 19 25 27 28 35 38 43 44 45 47 53 60 ;-508.601929;-368;0
310;1 8 9 17 19 20 23 24 25 30 34 36 38 40 44 47 52 61 63 ;-507.935486;-302;0
311;6 9 17 19 20 21 23 24 25 29 30 36 37 43 50 51 52 53 ;-507.164001;-268;0
312;2 9 12 13 15 17 19 22 23 24 25 32 35 36 41 43 45 47 50 53 54 59 ;-506.878204;-418;0
313;2 3 6 7 8 13 15 18 19 20 22 24 27 33 34 39 40 44 47 48 51 52 55 56 57 59 ;-507.092651;-574;0
314;3 11 20 26 28 30 31 34 36 40 42 43 44 47 48 56 57 58 60 62 64 ;-506.636932;-364;0
315;1 2 5 16 19 21 27 29 30 32 36 37 38 41 42 43 45 46 47 48 49 50 54 55 56 61 ;-506.907928;-592;0
316;1 2 8 9 10 16 21 22 24 32 33 34 37 38 40 45 47 54 ;-506.132904;-262;0
317;2 4 8 20 21 30 35 38 40 41 42 43 45 46 49 54 56 57 ;-505.394318;-272;0
318;3 6 7 15 16 18 19 20 21 22 23 24 25 26 27 30 32 46 47 50 54 56 57 59 64 ;-505.471710;-530;0
319;4 9 10 14 18 20 21 22 23 26 28 31 33 35 36 39 40 42 44 51 52 53 59 62 63 64 ;-505.730408;-588;0
320;1 8 9 12 13 15 16 17 20 24 25 30 35 37 38 41 42 44 45 46 49 57 58 59 62 63 ;-505.975006;-584;0
321;1 2 7 10 14 21 22 24 26 30 31 32 36 39 47 48 49 51 55 58 62 64 ;-505.688477;-414;0
322;3 7 8 13 15 17 19 21 25 28 29 31 32 38 41 43 45 49 51 53 54 57 59 61 62 63 64 ;-506.031067;-616;0
323;3 5 6 8 10 11 14 17 20 22 28 30 34 35 43 45 51 53 54 55 61 62 ;-505.758514;-418;0
324;1 5 8 14 16 17 19 21 22 25 26 27 28 29 30 31 33 34 35 36 37 40 43 45 46 48 51 61 63 ;-506.432098;-724;0
325;1 3 7 11 17 21 23 24 26 30 32 33 43 46 49 51 55 59 61 ;-505.803070;-302;0
326;3 4 9 12 17 21 25 26 32 36 38 40 47 53 54 58 59 61 62 63 ;-505.294464;-340;0
327;2 3 6 7 9 11 13 17 18 19 20 22 23 24 25 28 32 33 39 40 41 42 46 48 58 61 63 64 ;-505.840973;-684;0
328;2 9 13 14 15 18 20 27 30 35 36 38 44 48 60 64 ;-504.957306;-216;0
329;1 5 6 11 12 15 16 20 24 27 28 29 31 33 34 35 37 39 44 45 49 52 53 60 64 ;-505.057739;-538;0
330;1 5 7 9 17 22 25 27 29 31 34 38 40 41 42 46 52 53 54 63 64 ;-504.666656;-376;0
331;2 3 5 6 7 8 9 12 14 15 18 19 20 22 23 24 25 26 28 32 33 41 46 56 62 64 ;-504.888214;-578;0
332;3 5 9 10 12 13 14 15 16 18 19 20 24 25 28 29 30 32 34 36 38 40 51 54 61 62 64 ;-505.259033;-628;0
333;4 9 11 12 15 19 20 26 31 36 38 42 43 44 46 49 53 57 58 61 62 63 ;-504.966980;-408;0
334;1 6 8 14 15 16 18 21 22 23 24 25 26 29 34 36 44 47 50 52 54 55 60 63 ;-504.928131;-492;0
335;5 6 8 9 11 13 15 19 20 26 27 30 31 35 36 39 41 42 45 47 51 54 56 57 58 59 ;-505.170135;-586;0
336;1 2 3 9 13 15 17 25 26 29 33 36 39 43 44 45 46 49 50 55 57 59 61 64 ;-505.148804;-498;0
337;5 7 9 12 18 19 21 23 30 32 40 44 45 48 51 53 55 58 61 64 ;-504.670624;-344;0
338;8 9 11 13 22 25 26 29 30 31 33 38 40 41 42 43 45 49 55 56 57 58 59 60 62 63 ;-504.881653;-576;0
339;11 12 15 16 18 20 22 23 24 26 33 34 35 36 38 45 47 48 53 54 56 64 ;-504.601776;-410;0
340;4 5 7 8 11 12 19 23 24 25 27 36 38 40 42 43 44 49 50 52 53 55 57 58 59 61 ;-504.811768;-576;0
341;2 3 6 11 13 15 17 19 20 21 23 28 31 32 34 42 48 49 50 51 52 53 54 56 61 ;-504.903229;-536;0
342;3 8 11 13 15 24 26 27 28 38 40 42 43 48 52 54 55 56 58 60 61 62 64 ;-504.736847;-448;0
343;1 8 9 12 15 16 18 20 21 23 24 32 33 37 38 40 41 49 51 57 58 ;-504.355682;-374;0
344;5 6 10 13 15 16 17 20 28 29 34 36 41 42 43 45 47 49 50 54 55 57 58 59 ;-504.337219;-498;0
345;1 5 10 11 12 14 15 16 26 30 34 35 36 37 38 39 41 43 46 54 58 60 62 64 ;-504.289856;-488;0
346;2 3 4 5 6 8 10 14 17 19 23 33 36 37 39 42 44 46 47 48 49 51 52 ;-504.115601;-444;0
347;1 3 4 10 14 18 19 22 23 24 30 32 35 40 41 42 43 46 50 57 58 59 ;-503.844391;-410;0
348;6 8 9 10 12 16 17 18 20 25 26 34 37 43 45 46 48 62 ;-503.178162;-272;0
349;1 2 10 14 17 21 24 25 27 28 29 30 34 37 39 42 45 46 50 51 53 54 56 62 64 ;-503.272217;-536;0
350;5 6 7 10 11 12 13 14 15 20 24 27 28 30 31 32 34 37 38 42 45 50 51 54 59 60 64 ;-503.611420;-622;0
351;7 10 11 12 15 19 20 21 22 23 25 27 28 29 31 32 35 38 39 40 42 49 50 51 52 53 54 56 58 60 61 63 ;-504.700867;-886;0
352;2 3 4 5 9 13 17 18 19 20 25 28 33 34 36 37 39 41 42 50 51 59 60 61 ;-504.659088;-490;0
353;3 6 7 10 11 13 14 23 24 25 29 31 37 42 43 44 49 50 51 52 54 56 57 60 63 64 ;-504.895172;-588;0
354;1 5 13 17 19 20 24 26 29 31 34 36 37 38 41 42 46 47 49 50 52 53 58 60 62 ;-504.988708;-538;0
355;1 2 6 11 12 13 14 15 16 27 31 34 37 44 45 46 47 55 58 59 64 ;-504.625366;-376;0
356;1 3 4 10 15 20 30 32 38 46 47 50 52 53 54 60 64 ;-503.893250;-244;0
357;1 2 5 8 9 10 12 13 14 15 16 30 31 32 33 35 36 40 48 49 61 63 ;-503.607849;-402;0
358;3 7 12 18 19 20 22 24 25 26 27 28 34 37 38 39 40 41 42 44 45 46 48 53 57 59 61 62 ;-504.072632;-670;0
359;1 5 6 10 14 18 19 20 23 24 25 27 28 38 43 44 48 53 56 60 62 63 64 ;-503.944275;-458;0
360;13 16 19 20 23 25 26 28 33 34 36 37 39 40 41 45 46 47 48 49 50 51 52 53 54 60 ;-504.144440;-576;0
361;4 6 7 10 12 14 15 16 18 20 21 23 24 26 28 29 30 32 33 35 36 39 40 41 46 47 48 49 50 53 55 58 60 63 64 ;-505.711914;-1070;0
362;1 3 4 5 7 8 10 12 21 22 24 29 30 31 35 37 38 39 45 46 47 49 51 53 61 62 64 ;-506.033142;-622;0
363;2 4 5 7 8 10 11 12 18 19 20 21 23 24 26 28 29 30 31 32 34 35 39 40 43 46 48 52 55 56 59 62 ;-507.085388;-888;0
364;4 6 8 9 11 15 17 18 20 22 25 26 29 34 36 53 58 60 61 ;-506.521973;-302;0
365;3 7 8 10 12 14 21 29 33 35 38 40 42 46 49 51 53 58 59 61 63 ;-506.153412;-372;0
366;1 5 6 8 10 13 14 20 23 24 25 31 33 35 42 45 47 49 52 53 56 59 60 ;-506.027313;-460;0
367;4 7 8 9 15 19 20 23 33 34 36 37 38 44 47 48 49 50 52 53 54 55 56 57 59 ;-506.092651;-530;0
368;1 5 6 8 10 12 13 14 17 19 21 23 24 25 27 28 29 32 33 36 38 45 46 58 59 61 ;-506.293488;-580;0
369;5 6 7 8 13 14 16 17 21 28 29 30 31 32 35 36 39 40 42 43 44 47 49 51 53 56 57 59 60 64 ;-507.018982;-774;0
370;1 2 4 5 6 8 16 17 20 21 22 23 28 32 35 36 38 40 43 44 45 51 54 56 57 59 60 61 ;-507.475677;-676;0
371;1 3 5 7 10 15 17 18 19 20 29 40 45 49 51 52 56 60 61 62 64 ;-507.105133;-370;0
372;2 3 4 5 6 7 8 10 12 18 20 22 25 26 27 28 33 34 35 36 39 40 42 44 46 48 50 52 54 56 58 ;-507.924744;-812;0
373;4 7 9 10 13 16 19 22 23 24 25 28 29 30 32 36 37 45 52 58 59 62 ;-507.688995;-420;0
374;1 4 5 6 8 10 11 14 27 29 33 34 35 39 40 44 45 46 48 54 56 62 64 ;-507.550812;-456;0
375;1 5 12 13 19 20 21 26 27 29 30 32 35 36 39 40 47 48 50 55 59 62 63 ;-507.424011;-460;0
376;4 5 10 11 16 18 20 25 29 34 38 43 45 47 48 50 51 52 59 61 64 ;-507.090424;-382;0
377;5 6 10 14 21 22 27 28 31 38 40 42 50 52 53 54 56 58 59 62 63 64 ;-506.811676;-402;0
378;3 4 5 17 18 19 20 25 28 30 34 36 38 39 40 43 46 47 48 49 51 57 59 ;-506.656097;-448;0
379;1 2 9 10 11 13 15 17 21 22 23 24 25 26 30 31 32 35 36 37 38 42 45 57 58 62 ;-506.844330;-578;0
380;1 2 4 16 21 22 25 26 29 30 32 33 36 38 42 44 48 52 61 64 ;-506.399994;-338;0
381;3 5 8 9 11 18 20 23 24 25 26 33 35 37 39 40 41 42 46 47 53 54 56 57 58 61 62 63 64 ;-506.976379;-726;0
382;3 4 5 7 8 9 12 13 14 16 21 25 27 31 32 44 49 50 52 53 54 61 63 ;-506.827240;-450;0
383;2 8 9 10 12 16 22 23 24 26 30 33 34 36 38 42 45 49 50 51 54 55 57 58 59 62 63 ;-507.138367;-626;0
384;4 5 13 19 21 24 25 27 28 31 34 35 42 52 54 63 64 ;-506.479156;-254;0
385;2 4 9 10 13 14 16 20 22 23 24 25 26 28 29 30 35 36 41 42 44 45 46 48 49 51 54 59 61 ;-507.049347;-726;0
386;12 13 23 26 28 36 38 39 44 47 48 49 54 60 62 63 64 ;-506.357513;-240;0
387;1 5 6 9 12 13 18 21 22 24 25 26 30 32 40 41 43 45 47 50 51 52 53 55 58 59 60 63 ;-506.801025;-678;0
388;1 2 3 5 7 18 19 25 26 27 28 32 35 36 37 38 39 42 43 44 49 50 51 54 56 59 60 62 64 ;-507.360840;-724;0
389;2 3 8 9 10 11 14 16 21 22 24 28 32 34 40 41 43 50 52 53 58 59 60 61 64 ;-507.444733;-540;0
390;3 5 12 15 18 19 21 25 26 27 28 33 35 37 38 39 41 47 53 54 57 ;-507.092316;-370;0
391;1 2 5 10 15 16 20 21 25 26 29 30 33 34 35 41 44 49 50 51 58 62 ;-506.849091;-412;0
392;5 6 7 9 12 13 15 18 20 21 23 24 25 31 33 37 39 41 45 46 53 54 55 57 59 63 64 ;-507.153076;-626;0
393;1 2 3 4 11 14 15 19 21 23 24 25 28 29 30 33 37 40 43 44 45 50 53 ;-507.043243;-464;0
394;5 6 13 14 17 18 22 23 24 26 27 28 29 36 37 38 39 40 45 46 49 50 52 55 57 58 ;-507.223358;-578;0
395;7 8 9 12 26 28 30 34 35 36 38 40 41 43 44 47 48 50 51 55 56 57 58 59 60 ;-507.275940;-528;0
396;3 5 11 13 14 15 16 21 22 25 27 29 30 31 36 39 40 44 45 47 48 51 57 58 59 63 64 ;-507.560608;-620;0
397;1 2 5 7 9 14 15 17 18 19 20 21 22 25 33 39 44 47 48 50 51 54 55 57 59 60 61 62 64 ;-508.125946;-732;0
398;1 5 7 8 13 14 15 16 17 18 21 30 36 41 49 51 55 56 62 64 ;-507.693481;-336;0
399;1 2 3 6 7 9 10 11 12 13 21 23 26 30 36 37 38 43 45 53 54 57 58 60 ;-507.664154;-496;0
400;1 2 3 4 5 7 10 12 15 19 21 23 24 25 27 28 29 32 33 36 40 41 42 44 47 60 ;-507.834991;-576;0
401;2 3 4 5 6 7 8 12 13 16 20 21 23 24 25 27 28 32 38 40 44 45 46 51 52 56 58 60 61 62 64 ;-508.633423;-828;0
402;2 5 6 17 24 27 28 29 31 32 33 34 35 38 49 51 53 54 56 58 62 ;-508.293518;-372;0
403;5 6 7 11 12 15 18 20 21 23 27 28 30 31 32 40 44 46 47 48 49 50 51 52 53 54 61 ;-508.595520;-630;0
404;1 3 5 7 11 14 16 17 18 19 21 22 23 28 32 37 38 39 43 45 46 49 50 51 53 54 55 58 60 61 62 64 ;-509.514862;-880;0
405;2 8 9 10 12 18 23 24 26 27 28 32 37 38 41 46 60 63 ;-508.928406;-272;0
406;1 5 7 8 11 12 18 24 26 28 33 34 41 44 46 54 55 61 62 63 ;-508.527100;-346;0
407;1 2 6 8 9 10 11 12 14 22 23 26 28 29 30 34 35 37 38 39 42 43 44 46 48 50 51 55 63 ;-509.061432;-726;0
408;7 9 10 11 15 18 25 28 30 34 35 38 39 42 43 46 49 50 51 52 54 60 ;-508.823517;-412;0
409;3 4 5 6 7 8 9 10 11 12 13 15 21 26 34 36 39 40 42 47 48 49 56 57 58 60 64 ;-509.095367;-620;0
410;1 2 3 4 5 7 8 9 13 15 25 26 27 28 31 34 36 40 44 45 47 48 50 52 56 61 63 ;-509.360962;-618;0
411;3 4 7 15 17 18 21 22 23 24 25 38 41 42 48 52 58 60 ;-508.788330;-274;0
412;1 5 6 7 8 10 12 13 14 16 17 18 19 22 29 31 32 34 35 36 43 45 46 47 50 59 60 ;-509.092224;-634;0
413;5 7 11 12 15 18 20 25 32 36 37 38 39 40 41 43 46 47 50 51 53 57 59 61 63 ;-509.167084;-540;0
414;1 4 12 13 16 17 19 28 29 31 32 33 35 36 41 43 44 45 47 49 50 52 55 56 58 59 60 61 62 63 ;-509.811584;-776;0
415;4 5 7 8 10 12 16 20 22 24 25 26 29 30 31 32 34 35 36 38 39 42 44 45 47 49 52 63 ;-510.216858;-678;0
416;3 4 5 11 12 14 15 16 19 25 27 33 38 39 41 43 47 49 51 54 55 58 63 ;-510.081726;-454;0
417;1 2 3 5 6 8 9 10 11 12 13 15 25 26 27 28 30 34 40 49 53 57 59 61 62 63 ;-510.230225;-572;0
418;3 4 11 12 18 19 21 24 26 27 28 32 34 36 37 43 45 47 51 52 58 60 61 63 ;-510.191376;-494;0
419;3 4 12 21 22 23 25 26 28 33 34 39 40 41 43 46 52 54 55 56 57 58 59 60 61 62 63 ;-510.477325;-630;0
420;1 3 4 12 16 18 19 23 26 27 28 31 32 33 36 38 39 40 41 43 50 55 56 60 63 ;-510.542847;-538;0
421;1 9 11 13 14 15 16 29 31 32 33 34 36 41 42 43 44 46 47 48 49 50 52 57 64 ;-510.555817;-516;0
422;1 3 4 5 6 8 10 12 13 14 16 17 19 21 22 23 26 28 29 37 38 39 40 42 45 57 59 ;-510.819916;-622;0
423;1 2 5 7 11 13 18 19 21 24 29 32 34 39 42 50 51 52 53 56 59 60 62 63 64 ;-510.893616;-542;0
424;1 2 4 5 10 17 19 20 23 28 31 33 37 39 41 44 45 47 51 55 57 61 63 ;-510.735840;-444;0
425;5 7 10 12 13 14 15 16 25 29 34 39 41 42 43 47 48 49 50 55 58 63 ;-510.484711;-404;0
426;5 8 9 13 14 20 22 31 32 33 34 37 39 43 45 46 49 54 55 59 61 62 63 64 ;-510.455414;-498;0
427;5 12 13 15 20 24 25 26 29 32 33 41 42 44 46 57 60 61 ;-509.896942;-272;0
428;1 5 6 11 12 14 17 18 24 25 26 27 28 30 32 34 38 39 46 47 48 49 50 54 56 58 60 61 64 ;-510.406555;-728;0
429;4 8 10 12 13 14 17 18 21 24 31 36 37 38 43 44 46 47 51 52 59 61 62 ;-510.293701;-462;0
430;1 12 13 14 15 19 20 21 23 26 33 38 39 43 45 46 47 48 49 51 52 55 57 58 59 63 64 ;-510.576752;-632;0
431;1 2 13 14 15 18 20 21 25 26 27 28 30 33 34 35 49 52 57 58 60 64 ;-510.338745;-408;0
432;4 5 7 12 13 14 15 20 22 24 34 35 37 38 39 40 42 44 45 46 47 48 50 54 56 57 58 62 64 ;-510.810181;-714;0
433;4 6 9 12 17 19 22 24 25 27 28 37 39 40 47 48 50 56 57 58 60 63 ;-510.591217;-416;0
434;2 4 5 6 8 10 12 13 16 18 19 21 22 26 28 32 34 35 43 49 51 52 55 63 64 ;-510.649780;-536;0
435;7 11 14 16 23 27 28 29 35 36 39 41 42 44 46 47 50 53 54 55 56 61 63 ;-510.524139;-456;0
436;1 3 4 5 7 8 24 25 36 37 41 45 46 47 49 57 58 59 60 ;-510.041290;-300;0
437;2 3 9 10 11 14 16 17 19 20 23 24 28 30 32 34 35 37 52 53 55 56 61 64 ;-510.000000;-492;0
438;3 5 6 7 8 11 12 14 16 19 22 25 28 29 30 34 35 36 38 40 43 44 46 47 48 59 62 ;-510.246582;-618;0
439;5 6 7 9 11 18 19 26 29 30 31 32 36 37 39 44 50 51 52 54 ;-509.863312;-342;0
