Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
444;1 4 6 7 9 10 20 23 ;-29.092342;-28;0
445;11 12 13 16 17 18 19 22 ;-29.089888;-28;0
446;2 9 12 18 22 27 ;-29.065022;-18;0
447;4 6 7 9 10 11 15 18 20 25 26 ;-29.111856;-50;0
448;6 9 10 14 17 18 19 20 26 28 ;-29.131697;-38;0
449;3 6 9 10 15 18 19 22 26 ;-29.151447;-38;0
450;8 19 23 26 27 28 ;-29.113333;-12;0
451;1 4 5 10 11 14 17 22 23 ;-29.119734;-32;0
452;1 4 9 10 11 17 22 23 25 ;-29.143805;-40;0
453;6 10 13 16 17 18 19 23 25 ;-29.163355;-38;0
454;3 4 5 9 14 21 22 26 ;-29.182819;-38;0
455;2 3 7 8 9 16 17 18 19 ;-29.184616;-30;0
456;2 11 12 27 ;-29.129387;-4;0
457;4 6 11 13 14 27 28 ;-29.105032;-18;0
458;2 11 16 17 21 23 ;-29.072052;-14;0
459;1 2 4 7 8 13 16 27 ;-29.069717;-28;0
460;5 9 10 15 19 20 23 25 26 ;-29.071739;-30;0
461;10 11 12 14 15 19 20 28 ;-29.065077;-26;0
462;11 14 19 21 25 28 ;-29.023809;-10;0
463;3 5 8 9 13 20 21 22 23 24 ;-29.069115;-50;0
464;2 3 4 6 9 13 25 ;-29.036638;-14;0
465;2 7 9 10 17 19 22 25 ;-29.043011;-32;0
466;2 4 6 7 9 10 13 22 ;-29.023605;-20;0
467;6 9 12 18 21 23 24 26 28 ;-29.038544;-36;0
468;1 4 6 8 9 10 11 ;-29.019230;-20;0
469;3 5 6 9 11 12 13 15 18 20 25 27 ;-29.106609;-70;0
470;2 5 6 17 18 19 23 25 ;-29.095745;-24;0
471;3 13 20 21 24 27 ;-29.063694;-14;0
472;11 12 13 14 19 21 25 ;-29.031780;-14;0
473;2 10 17 19 ;-28.987314;-8;0
474;4 5 13 14 18 19 20 ;-28.968355;-20;0
475;2 6 10 11 12 13 16 19 20 ;-28.991579;-40;0
476;3 8 9 18 20 24 ;-28.947479;-8;0
477;11 12 17 19 21 22 23 24 25 26 27 28 ;-29.004192;-56;0
478;1 2 7 16 17 18 20 28 ;-28.981171;-18;0
479;3 5 6 9 10 17 18 20 21 24 26 ;-29.029228;-52;0
480;5 12 17 19 20 27 28 ;-29.006250;-18;0
481;12 13 14 16 18 19 21 27 28 ;-29.000000;-26;0
482;7 9 10 18 19 20 ;-28.956432;-8;0
483;1 8 9 10 12 13 22 23 ;-28.958591;-30;0
484;9 12 21 23 24 ;-28.923553;-12;0
485;3 5 10 14 16 17 18 19 21 23 24 25 ;-29.000000;-66;0
486;2 4 5 8 10 15 19 26 27 ;-29.022635;-40;0
487;4 5 6 9 14 ;-28.975359;-6;0
488;1 5 7 12 15 20 26 28 ;-28.977459;-30;0
489;1 11 12 15 21 22 23 24 25 27 28 ;-29.012270;-46;0
490;1 5 7 8 9 12 13 14 17 19 22 24 ;-29.112246;-78;0
491;3 9 13 18 26 27 ;-29.077393;-12;0
492;16 17 18 21 22 23 24 27 28 ;-29.067074;-24;0
493;3 5 6 8 9 16 17 18 21 26 28 ;-29.121704;-56;0
494;5 6 10 16 19 23 25 28 ;-29.107288;-22;0
495;5 17 18 26 ;-29.064646;-8;0
496;6 7 8 9 15 23 24 26 28 ;-29.070564;-32;0
497;2 3 7 8 9 11 12 15 26 ;-29.068411;-28;0
498;5 12 15 23 ;-29.018072;-4;0
499;2 7 15 18 23 24 28 ;-29.008017;-24;0
500;2 4 16 17 18 19 22 23 26 28 ;-29.030001;-40;0
501;5 6 8 10 23 ;-28.984032;-6;0
502;8 17 22 23 24 28 ;-28.946215;-10;0
503;10 15 19 20 25 27 28 ;-28.920477;-16;0
504;1 2 8 11 12 13 14 15 21 22 27 ;-28.950397;-44;0
505;2 5 18 21 22 23 27 28 ;-28.952475;-30;0
506;3 6 10 13 15 17 21 24 27 ;-28.970356;-38;0
507;16 21 28 ;-28.907297;3;0
508;9 15 18 21 22 25 27 ;-28.897638;-24;0
509;6 7 9 10 18 19 21 23 24 26 ;-28.935167;-48;0
510;6 9 14 17 19 20 21 23 ;-28.937254;-30;0
511;4 5 6 10 11 14 19 25 ;-28.900196;-10;0
512;2 4 5 6 10 13 14 15 27 ;-28.902344;-30;0
513;1 2 3 4 7 8 9 10 11 16 17 ;-28.935673;-46;0
514;1 7 9 10 11 12 14 15 16 20 21 26 28 ;-29.027237;-76;0
515;1 7 16 20 23 26 ;-28.994175;-12;0
516;2 4 5 7 11 12 15 20 25 28 ;-29.042635;-54;0
517;1 5 6 8 12 25 27 ;-29.025145;-20;0
518;4 7 11 12 21 27 28 ;-29.007723;-20;0
519;4 6 9 10 18 19 20 25 27 28 ;-29.028902;-40;0
520;1 2 4 5 6 8 16 17 20 24 ;-29.061539;-46;0
521;2 6 9 13 14 18 19 24 25 27 28 ;-29.090212;-44;0
522;4 6 7 13 14 20 21 22 ;-29.095785;-32;0
523;1 2 3 4 6 9 10 13 16 20 ;-29.120459;-42;0
524;4 7 9 10 11 13 15 18 20 21 ;-29.137405;-38;0
525;4 5 16 18 19 20 21 24 28 ;-29.139048;-30;0
526;9 10 11 16 18 19 21 27 ;-29.140684;-30;0
527;4 5 6 7 8 10 16 17 19 20 ;-29.149904;-34;0
528;3 9 13 24 25 27 ;-29.113636;-10;0
529;2 4 6 10 14 22 25 ;-29.081285;-12;0
530;14 15 19 21 22 ;-29.045282;-10;0
531;1 12 13 18 20 21 24 27 28 ;-29.054613;-34;0
532;2 5 7 10 20 23 27 ;-29.052631;-28;0
533;1 2 3 7 8 9 11 12 25 27 ;-29.084427;-46;0
534;7 8 11 15 16 17 18 19 22 ;-29.101124;-38;0
535;1 2 3 5 6 9 19 24 25 ;-29.102804;-30;0
536;3 4 5 6 7 9 13 17 18 ;-29.111940;-34;0
537;2 4 7 8 22 ;-29.068901;-6;0
538;1 3 5 6 10 12 13 17 21 23 25 ;-29.111525;-52;0
539;3 9 12 17 18 20 21 22 23 24 26 28 ;-29.168831;-60;0
540;8 12 15 19 20 21 28 ;-29.144444;-16;0
541;7 22 23 27 ;-29.097967;-4;0
542;1 2 3 5 6 8 12 13 14 23 24 26 ;-29.154982;-60;0
543;1 2 3 7 9 11 12 17 20 22 ;-29.178637;-42;0
544;2 6 9 13 16 17 18 19 20 22 ;-29.198530;-40;0
545;3 6 8 9 13 18 19 21 23 24 28 ;-29.236698;-50;0
546;4 7 8 10 12 14 16 23 25 ;-29.252747;-38;0
547;4 5 11 13 23 25 ;-29.228519;-16;0
548;3 7 8 9 20 22 23 24 26 ;-29.222628;-26;0
549;6 8 12 18 19 20 21 24 26 27 ;-29.260473;-50;0
550;1 2 3 4 5 6 7 9 10 16 18 ;-29.287273;-44;0
551;1 8 12 15 21 23 25 27 ;-29.277678;-24;0
552;1 2 4 7 8 16 22 28 ;-29.257246;-18;0
553;3 7 16 20 22 23 27 28 ;-29.254972;-28;0
554;4 5 8 12 17 19 20 21 25 ;-29.259928;-32;0
555;1 11 16 17 21 23 24 26 28 ;-29.268469;-34;0
556;2 3 4 6 13 17 24 ;-29.244604;-16;0
557;1 5 12 17 22 24 25 26 27 ;-29.253141;-34;0
558;1 4 7 8 11 12 21 22 26 27 ;-29.272402;-40;0
559;5 8 10 12 13 14 15 17 19 24 ;-29.298748;-44;0
560;1 8 9 12 13 17 22 23 27 28 ;-29.325001;-44;0
561;2 5 6 17 18 24 25 28 ;-29.315508;-24;0
562;4 6 7 8 10 14 19 20 22 27 ;-29.345196;-46;0
563;1 2 3 6 12 14 15 23 24 27 ;-29.371225;-44;0
564;2 3 7 10 13 14 16 19 21 24 27 ;-29.432625;-64;0
565;3 5 6 9 17 19 24 25 ;-29.419470;-22;0
566;2 6 7 10 24 25 26 ;-29.395760;-16;0
567;3 8 9 16 17 20 24 26 ;-29.386244;-24;0
568;4 5 6 10 12 19 22 25 ;-29.369719;-20;0
569;2 3 4 6 16 17 19 21 23 28 ;-29.395432;-44;0
570;1 7 11 12 15 17 18 24 26 27 28 ;-29.449123;-60;0
571;7 14 16 19 21 ;-29.411558;-8;0
572;3 7 8 19 20 24 ;-29.391609;-18;0
573;16 18 19 20 21 27 28 ;-29.354277;-8;0
574;1 2 6 ;-29.306620;-2;0
575;2 5 17 18 19 24 25 ;-29.290434;-20;0
576;2 3 11 17 18 23 28 ;-29.274305;-20;0
577;1 3 4 5 10 12 14 22 23 27 ;-29.292894;-40;0
578;2 6 9 13 15 19 20 27 28 ;-29.307959;-38;0
579;2 4 7 8 9 11 13 18 20 21 24 26 28 ;-29.395510;-80;0
580;1 2 4 7 10 11 14 15 17 ;-29.400000;-32;0
581;1 4 5 6 7 10 11 14 19 22 23 25 ;-29.442341;-54;0
582;2 6 7 11 16 18 21 27 ;-29.436426;-26;0
583;9 11 13 14 22 24 25 26 27 28 ;-29.447685;-36;0
584;3 4 11 12 17 21 23 24 25 26 27 28 ;-29.510275;-66;0
585;2 7 17 18 20 22 26 27 28 ;-29.517948;-34;0
586;2 3 4 5 7 10 22 ;-29.498293;-18;0
587;2 5 8 9 10 15 20 21 ;-29.492334;-26;0
588;2 3 6 12 13 14 18 27 28 ;-29.496599;-32;0
589;1 4 5 7 10 18 19 ;-29.477079;-18;0
590;7 8 9 11 24 26 28 ;-29.461018;-20;0
591;7 13 16 19 22 ;-29.431473;-12;0
592;2 5 7 8 15 25 ;-29.412163;-18;0
593;7 8 11 13 15 20 26 27 ;-29.396290;-20;0
594;8 9 11 23 25 26 27 28 ;-29.390572;-26;0
595;2 4 8 11 17 21 22 23 24 ;-29.411764;-42;0
596;3 8 12 13 14 17 23 24 27 ;-29.409395;-28;0
597;4 6 8 10 13 18 25 26 ;-29.410385;-30;0
598;4 5 6 9 17 18 19 20 24 ;-29.414715;-32;0
599;2 7 9 20 23 26 27 ;-29.398998;-20;0
600;16 24 26 ;-29.356667;-4;0
601;8 13 16 17 20 21 23 25 ;-29.361065;-32;0
602;13 21 26 27 28 ;-29.322260;-6;0
603;1 9 11 14 16 22 ;-29.300165;-16;0
604;7 8 10 14 15 16 20 22 ;-29.291391;-24;0
605;1 4 7 11 12 21 22 26 27 ;-29.292562;-30;0
606;5 6 9 16 17 19 21 27 28 ;-29.306931;-38;0
607;4 7 15 16 21 22 25 26 28 ;-29.311367;-32;0
608;6 7 8 9 10 12 15 23 ;-29.302631;-24;0
609;4 13 14 15 21 27 ;-29.267653;-8;0
610;1 4 6 7 8 16 19 25 26 ;-29.278688;-36;0
611;9 12 13 14 15 16 18 20 21 22 ;-29.302782;-44;0
612;7 8 14 15 19 26 ;-29.277779;-14;0
613;2 5 6 7 9 16 18 19 27 ;-29.295269;-40;0
614;2 3 11 14 21 23 24 25 26 ;-29.315962;-42;0
615;4 9 10 15 19 20 25 26 28 ;-29.313822;-28;0
616;2 3 6 7 10 11 13 14 15 16 20 21 22 ;-29.396105;-80;0
617;3 13 16 17 18 21 23 28 ;-29.380875;-20;0
618;2 4 11 16 21 22 27 ;-29.352751;-12;0
619;4 10 11 14 25 26 ;-29.321486;-10;0
620;1 2 4 5 11 18 19 25 ;-29.316130;-26;0
621;1 3 12 16 17 18 19 21 22 24 ;-29.336554;-42;0
622;1 2 11 16 18 23 24 ;-29.318329;-18;0
623;4 12 14 23 25 28 ;-29.293739;-14;0
624;3 5 6 8 20 23 ;-29.266026;-12;0
625;3 5 18 19 23 24 25 28 ;-29.251200;-20;0
626;5 10 11 13 14 15 22 26 27 28 ;-29.274761;-44;0
627;1 2 11 12 16 21 23 28 ;-29.266348;-24;0
628;7 8 10 11 24 25 26 ;-29.251593;-20;0
629;1 3 8 12 19 20 25 ;-29.243244;-24;0
630;7 11 13 16 18 19 20 21 23 ;-29.253969;-36;0
631;5 10 13 14 15 18 25 26 ;-29.251982;-28;0
632;1 3 5 8 11 14 25 ;-29.237341;-20;0
633;1 2 4 7 16 22 26 27 ;-29.219589;-18;0
634;1 3 6 11 12 24 ;-29.195583;-14;0
635;5 7 8 10 19 22 25 28 ;-29.190552;-26;0
636;1 7 14 21 22 25 28 ;-29.182390;-24;0
637;2 13 17 18 19 22 ;-29.161695;-16;0
638;5 8 15 17 18 19 20 25 ;-29.156740;-26;0
639;2 8 11 13 16 23 28 ;-29.151800;-26;0
640;1 2 5 16 17 22 ;-29.121876;-10;0
641;4 5 8 22 23 24 ;-29.098284;-14;0
642;2 9 18 20 24 28 ;-29.065420;-8;0
643;3 9 12 15 21 23 26 ;-29.051321;-20;0
644;5 8 14 19 21 26 27 ;-29.040373;-22;0
645;2 6 11 18 21 24 ;-29.013954;-12;0
646;4 6 10 16 20 21 25 ;-29.000000;-20;0
647;5 12 23 25 26 ;-28.964451;-6;0
648;1 2 4 5 6 7 16 22 24 ;-28.959877;-26;0
649;2 17 18 19 23 ;-28.930662;-10;0
650;5 6 12 13 15 18 20 21 27 ;-28.938461;-34;0
651;2 3 13 19 20 23 26 ;-28.937019;-28;0
652;4 6 7 9 10 15 22 25 ;-28.926380;-22;0
653;2 5 8 10 11 21 23 24 26 ;-28.952526;-46;0
654;1 7 8 11 16 20 21 ;-28.929663;-14;0
655;2 4 8 22 23 27 28 ;-28.919085;-22;0
656;1 8 10 11 12 16 19 ;-28.908537;-22;0
657;1 4 6 11 12 14 19 24 25 ;-28.916286;-34;0
658;5 6 9 19 21 22 25 26 27 ;-28.933130;-40;0
659;6 10 14 18 19 20 21 24 25 27 ;-28.946890;-38;0
660;4 5 14 15 20 25 ;-28.924242;-14;0
661;4 11 15 17 20 21 24 25 26 27 ;-28.956127;-50;0
662;1 3 4 6 8 9 13 14 19 ;-28.966768;-36;0
663;2 3 5 9 11 12 13 14 15 17 18 20 23 ;-29.043741;-80;0
664;3 8 9 10 16 20 22 24 25 ;-29.060242;-40;0
665;1 8 11 14 18 20 21 22 28 ;-29.079699;-42;0
666;1 2 3 7 8 9 13 15 ;-29.063063;-18;0
667;1 2 3 4 14 16 23 25 27 ;-29.076462;-38;0
668;3 5 8 12 14 16 17 18 19 20 21 22 28 ;-29.143713;-74;0
669;4 8 14 15 19 23 26 27 ;-29.144993;-30;0
670;2 3 6 11 14 17 18 24 ;-29.140299;-26;0
671;4 14 18 22 24 25 28 ;-29.123695;-18;0
672;3 5 8 12 ;-29.074406;4;0
673;4 7 10 15 18 19 21 25 27 28 ;-29.099554;-46;0
674;2 6 9 13 14 18 19 22 24 25 26 28 ;-29.142433;-58;0
675;4 5 6 11 13 17 19 23 24 25 ;-29.167408;-46;0
676;11 14 22 24 25 26 27 28 ;-29.147928;-16;0
677;1 2 3 6 8 9 20 ;-29.128508;-16;0
678;2 6 9 13 14 18 19 23 24 25 ;-29.141592;-38;0
679;2 4 6 7 10 11 15 18 19 ;-29.145803;-32;0
680;14 15 19 22 24 25 26 27 ;-29.135294;-22;0
681;2 3 6 7 8 19 20 26 ;-29.136564;-30;0
682;5 17 20 21 24 25 28 ;-29.123167;-20;0
683;6 11 12 13 19 22 23 27 ;-29.124451;-30;0
684;2 4 7 13 14 16 17 18 19 20 ;-29.143274;-42;0
685;1 7 11 13 15 27 ;-29.115328;-10;0
686;2 3 6 7 15 18 19 24 25 27 ;-29.145773;-50;0
687;1 3 4 13 18 ;-29.117905;-10;0
688;4 5 7 8 9 10 20 27 ;-29.113373;-26;0
689;3 6 9 12 14 17 20 25 28 ;-29.132076;-42;0
690;11 14 27 ;-29.085506;3;0
691;1 2 7 14 21 22 23 27 ;-29.086830;-30;0
692;2 5 10 15 16 19 ;-29.070808;-18;0
693;10 12 13 17 18 20 23 24 26 28 ;-29.095238;-46;0
694;1 8 12 18 23 24 25 28 ;-29.093660;-28;0
695;4 6 10 13 14 17 18 20 21 25 28 ;-29.129496;-54;0
696;5 9 10 11 14 15 20 21 26 ;-29.133621;-32;0
697;2 5 9 12 13 18 19 23 24 27 ;-29.160688;-48;0
698;5 7 10 16 20 ;-29.130373;-8;0
699;3 4 22 23 28 ;-29.103004;-10;0
700;5 22 23 26 28 ;-29.070000;-6;0
701;3 7 8 9 11 15 22 23 24 27 28 ;-29.105564;-54;0
702;2 4 5 8 9 13 14 17 25 ;-29.123932;-42;0
703;4 5 8 10 11 16 22 23 25 26 ;-29.142248;-42;0
704;1 4 5 6 8 10 24 25 ;-29.132103;-22;0
705;3 4 6 9 10 17 ;-29.110638;-14;0
706;2 3 5 6 18 22 24 ;-29.089235;-14;0
707;15 21 23 27 28 ;-29.056578;-6;0
708;1 4 7 8 9 15 17 ;-29.040960;-18;0
709;17 18 19 21 22 24 28 ;-29.019747;-14;0
710;1 7 15 16 17 18 ;-28.998592;-14;0
711;3 5 8 19 24 28 ;-28.980309;-16;0
712;3 4 6 10 22 24 25 26 ;-28.970505;-22;0
713;2 3 13 14 18 19 20 21 23 24 25 27 28 ;-29.036465;-76;0
714;3 5 6 8 17 18 23 24 ;-29.021008;-18;0
715;5 6 13 16 17 18 26 ;-29.016783;-26;0
716;6 9 11 13 18 19 24 25 27 28 ;-29.032124;-40;0
717;5 6 8 10 19 21 23 ;-29.019526;-20;0
718;1 6 9 16 18 19 20 21 22 24 25 ;-29.059889;-58;0
719;1 2 3 10 18 22 ;-29.041725;-16;0
720;2 4 10 16 17 18 19 ;-29.023611;-16;0
721;2 3 7 8 9 11 13 14 18 21 ;-29.041609;-42;0
722;4 5 15 19 20 23 25 26 ;-29.040167;-28;0
723;6 9 12 23 24 26 28 ;-29.027662;-20;0
724;1 7 8 9 10 11 12 23 26 27 ;-29.042818;-40;0
725;1 3 5 6 7 8 13 ;-29.027586;-18;0
726;4 12 13 16 19 20 21 ;-29.015152;-20;0
727;7 8 9 11 14 26 ;-28.994497;-14;0
728;5 11 13 25 26 27 ;-28.976648;-16;0
729;3 4 5 11 12 13 14 15 16 17 21 23 ;-29.021948;-62;0
730;2 7 8 22 23 26 ;-28.995890;-10;0
731;2 3 6 8 18 25 26 27 28 ;-29.010944;-40;0
732;9 11 12 13 24 26 28 ;-29.001366;-22;0
733;9 12 14 17 21 27 ;-28.980900;-14;0
734;8 9 12 14 15 16 20 21 23 25 ;-29.009537;-50;0
735;8 9 16 18 20 25 ;-28.991837;-16;0
736;5 9 10 14 17 18 19 20 21 23 24 25 26 28 ;-29.069294;-86;0
737;7 9 10 12 13 14 15 19 26 27 ;-29.084126;-40;0
738;1 2 3 6 8 12 14 17 23 24 ;-29.098915;-40;0
739;1 2 5 7 10 13 14 15 23 27 ;-29.127199;-50;0
740;1 4 7 8 9 19 ;-29.106756;-14;0
741;1 2 3 6 8 11 13 14 18 27 ;-29.126856;-44;0
742;13 14 15 20 21 25 ;-29.103773;-12;0
743;4 12 14 16 22 24 25 27 28 ;-29.107672;-32;0
744;1 2 4 10 11 14 15 19 20 22 25 ;-29.141129;-54;0
745;2 9 21 22 24 26 28 ;-29.126175;-18;0
746;1 2 7 11 12 14 15 17 ;-29.119303;-24;0
747;3 6 7 8 11 12 15 18 21 25 26 27 ;-29.182062;-76;0
748;1 2 6 8 18 ;-29.156418;-10;0
749;5 11 12 13 14 19 20 25 26 27 28 ;-29.192257;-56;0
750;1 3 6 11 12 13 14 15 16 17 18 19 21 23 27 ;-29.289333;-102;0
751;4 5 6 10 16 17 18 24 25 26 ;-29.311584;-46;0
752;2 6 7 10 16 18 19 20 24 26 ;-29.325798;-40;0
753;4 6 10 12 13 14 19 22 26 27 ;-29.347942;-46;0
754;3 8 9 13 15 16 18 ;-29.332891;-18;0
755;1 5 8 12 15 17 21 22 25 26 27 ;-29.365562;-54;0
756;2 3 18 27 28 ;-29.339947;-10;0
757;2 4 5 6 7 8 11 13 18 ;-29.348745;-36;0
758;1 2 3 6 8 9 13 24 ;-29.331135;-16;0
759;3 5 7 8 10 11 12 14 15 19 20 25 26 27 ;-29.411068;-90;0
760;4 7 9 10 20 21 22 25 26 ;-29.414474;-32;0
761;6 10 16 17 25 ;-29.391590;-12;0
762;4 9 23 26 27 ;-29.368767;-12;0
763;2 7 13 16 26 27 28 ;-29.359108;-22;0
764;9 12 15 17 18 22 23 ;-29.354712;-26;0
765;4 7 11 12 13 17 19 20 21 ;-29.363400;-36;0
766;4 7 12 16 19 20 28 ;-29.351175;-20;0
767;1 8 9 14 15 21 ;-29.333769;-16;0
768;1 4 5 6 10 14 19 23 25 ;-29.321615;-20;0
769;4 11 14 17 18 19 25 ;-29.309492;-20;0
770;2 3 4 5 7 8 16 28 ;-29.310390;-30;0
771;2 7 9 11 12 17 18 21 ;-29.308689;-28;0
772;5 8 9 17 19 25 ;-29.288860;-14;0
773;10 23 24 25 27 ;-29.258732;-6;0
774;4 5 8 11 14 15 16 19 22 25 ;-29.277779;-44;0
775;3 7 9 12 15 16 17 24 ;-29.281290;-32;0
776;1 5 6 7 8 10 17 20 ;-29.271908;-22;0
777;2 3 6 7 8 9 11 16 18 19 20 ;-29.298584;-50;0
778;1 17 24 27 ;-29.271208;-8;0
779;7 8 11 16 17 22 23 ;-29.256739;-18;0
780;7 9 13 15 23 24 27 ;-29.242308;-18;0
781;16 19 21 25 27 28 ;-29.215109;-8;0
782;3 6 8 11 12 13 14 17 18 21 24 25 ;-29.262148;-66;0
783;4 5 7 8 12 14 19 27 ;-29.260536;-28;0
784;5 6 10 14 15 19 ;-29.230867;-6;0
785;3 5 9 17 20 23 24 25 26 ;-29.234394;-32;0
786;2 7 9 14 19 20 23 24 28 ;-29.253181;-44;0
787;1 11 16 19 21 22 ;-29.228716;-10;0
788;4 6 16 18 19 20 23 24 28 ;-29.232233;-32;0
789;4 5 7 9 10 13 14 19 26 ;-29.238276;-34;0
790;5 6 18 24 25 ;-29.208860;-6;0
791;5 10 14 15 25 27 ;-29.182049;-8;0
792;2 4 6 7 9 10 11 13 14 16 19 21 ;-29.215910;-56;0
793;3 5 6 8 9 10 14 17 23 25 26 ;-29.237074;-46;0
794;1 4 11 16 21 23 ;-29.215364;-12;0
795;3 4 5 6 12 16 17 19 25 27 ;-29.233963;-44;0
796;2 6 9 13 16 18 22 23 28 ;-29.239950;-34;0
797;1 5 7 8 16 17 25 26 ;-29.235884;-26;0
798;2 7 8 9 16 ;-29.206766;-6;0
799;8 9 10 11 12 14 15 20 21 22 25 27 ;-29.250313;-64;0
800;1 3 7 8 9 11 12 14 15 27 ;-29.261250;-38;0
801;4 6 13 14 24 26 27 ;-29.247190;-18;0
802;1 2 3 4 7 9 11 14 16 18 22 24 28 ;-29.302992;-74;0
803;5 9 10 12 15 19 21 26 ;-29.301371;-28;0
804;8 16 17 18 20 21 26 ;-29.282339;-14;0
805;1 4 5 6 11 14 16 19 20 21 ;-29.293167;-38;0
806;2 3 4 16 17 18 19 21 26 ;-29.301489;-36;0
807;1 3 10 12 14 17 19 27 28 ;-29.314747;-40;0
808;2 9 13 14 16 27 ;-29.298267;-16;0
809;2 5 9 12 13 18 20 23 24 27 ;-29.321384;-48;0
810;2 3 5 8 9 15 19 23 25 ;-29.334568;-40;0
811;1 2 3 4 9 11 12 14 15 20 21 22 ;-29.384710;-70;0
812;6 19 21 24 27 ;-29.360838;-10;0
813;13 16 18 19 21 22 24 25 27 28 ;-29.366543;-34;0
814;6 11 12 13 14 15 16 18 ;-29.359951;-24;0
815;5 8 10 12 19 22 25 26 27 28 ;-29.375460;-42;0
816;5 6 10 12 14 17 21 23 25 ;-29.376226;-30;0
817;3 9 12 13 15 22 24 27 28 ;-29.379436;-32;0
818;5 7 8 10 14 15 19 20 26 27 ;-29.387531;-36;0
819;1 3 5 8 11 14 23 24 27 28 ;-29.407814;-46;0
820;6 7 9 11 12 13 15 21 27 28 ;-29.423170;-42;0
821;2 3 5 6 9 10 17 18 20 ;-29.421438;-28;0
822;12 13 14 15 20 21 ;-29.392944;-6;0
823;5 8 9 12 15 23 24 26 ;-29.383961;-22;0
824;3 5 6 8 9 14 15 19 28 ;-29.394417;-38;0
825;6 14 16 20 21 22 27 28 ;-29.392727;-28;0
826;1 5 7 8 9 10 14 20 ;-29.383778;-22;0
827;7 9 13 14 15 16 17 18 19 20 21 ;-29.403870;-46;0
828;6 7 8 9 16 22 23 24 25 26 ;-29.419083;-42;0
829;2 7 9 15 16 20 ;-29.393246;-8;0
830;6 10 13 19 23 24 26 27 ;-29.391565;-28;0
831;2 12 13 15 16 18 23 24 25 26 ;-29.418772;-52;0
832;4 11 14 16 19 24 27 ;-29.407452;-20;0
833;3 8 17 23 26 28 ;-29.381752;-8;0
834;1 2 3 4 5 6 8 12 17 23 24 25 ;-29.411270;-54;0
835;4 5 6 9 11 22 24 27 ;-29.411976;-30;0
836;3 5 6 12 14 17 23 26 28 ;-29.417463;-34;0
837;7 9 10 14 15 26 ;-29.389486;-6;0
838;1 12 16 17 21 25 26 ;-29.383055;-24;0
839;2 4 7 14 16 19 25 26 ;-29.379023;-26;0
840;1 4 5 6 8 14 17 22 ;-29.375000;-26;0
841;5 6 13 18 21 23 25 ;-29.366230;-22;0
842;1 4 6 7 10 11 17 22 ;-29.362232;-26;0
843;1 2 5 6 7 11 13 14 16 17 24 ;-29.396204;-58;0
844;1 3 8 10 12 14 17 23 24 27 28 ;-29.425356;-54;0
845;1 2 5 6 8 13 14 16 23 ;-29.437870;-40;0
846;1 12 15 17 27 ;-29.412529;-8;0
847;4 5 7 11 12 15 ;-29.391972;-12;0
848;2 3 4 14 19 26 27 ;-29.390329;-28;0
849;1 16 19 22 25 26 28 ;-29.374557;-16;0
850;12 17 18 19 21 24 27 ;-29.361176;-18;0
851;2 4 5 6 7 8 9 15 18 22 26 ;-29.392479;-56;0
852;2 7 10 11 16 18 20 21 22 ;-29.393192;-30;0
853;3 6 10 13 17 18 22 23 24 25 26 ;-29.422039;-54;0
854;2 5 6 7 9 10 18 19 22 24 28 ;-29.450819;-54;0
855;3 5 6 18 19 ;-29.421053;-4;0
856;1 8 9 11 16 17 23 28 ;-29.419392;-28;0
857;1 4 5 8 9 10 12 14 17 19 21 ;-29.443407;-50;0
858;4 5 10 13 14 16 19 21 25 ;-29.441725;-28;0
859;3 4 7 9 10 11 15 17 20 26 ;-29.458673;-44;0
860;3 8 9 10 16 17 18 20 21 ;-29.456976;-28;0
861;8 9 15 18 22 23 27 ;-29.450640;-24;0
862;6 7 16 18 22 24 25 ;-29.439674;-20;0
863;3 4 6 12 13 16 17 18 19 20 21 27 ;-29.479721;-64;0
864;1 4 7 14 15 18 20 22 25 26 28 ;-29.515047;-60;0
865;7 8 10 14 16 17 20 26 ;-29.508671;-24;0
866;2 3 6 7 9 11 23 26 27 ;-29.518476;-38;0
867;3 4 6 9 11 14 18 22 25 ;-29.528259;-38;0
868;10 13 16 21 22 27 ;-29.514977;-18;0
869;8 12 16 17 18 19 21 22 23 25 28 ;-29.538549;-50;0
870;13 14 17 18 20 21 26 27 ;-29.534483;-26;0
871;2 3 7 9 11 17 24 26 ;-29.532721;-28;0
872;1 2 3 7 8 9 11 15 16 18 22 28 ;-29.569954;-62;0
873;15 21 23 25 26 27 ;-29.547537;-10;0
874;4 5 6 12 23 26 ;-29.532036;-16;0
875;1 3 5 8 12 13 14 15 22 25 ;-29.548571;-44;0
876;1 2 3 7 9 13 16 22 24 25 26 27 ;-29.585617;-62;0
877;6 7 10 17 19 24 26 ;-29.579247;-24;0
878;2 3 5 6 9 13 18 25 ;-29.566059;-18;0
879;1 7 8 11 16 17 22 23 24 27 ;-29.577929;-40;0
880;1 3 4 6 12 14 23 24 ;-29.573864;-26;0
881;6 9 10 13 18 23 24 ;-29.558456;-16;0
882;1 2 3 7 8 9 11 12 13 15 20 21 22 24 27 ;-29.638323;-100;0
883;3 5 13 14 16 18 19 21 22 25 27 ;-29.670443;-58;0
884;6 8 9 13 18 20 22 27 28 ;-29.682127;-40;0
885;9 12 20 23 27 ;-29.662148;-12;0
