Trepa-Colinas;;;;
Iteracao;Solucao;MBF;Custo;Best
489;5 11 14 15 20 26 ;-23.762781;-16;0
490;8 9 12 16 21 23 ;-23.751020;-18;0
491;3 7 15 17 20 22 24 26 ;-23.763748;-30;0
492;1 3 4 10 22 23 26 27 ;-23.772358;-28;0
493;2 4 8 13 20 21 24 25 26 ;-23.817444;-46;0
494;4 8 15 17 18 26 27 28 ;-23.838057;-34;0
495;3 5 9 11 14 15 27 ;-23.834343;-22;0
496;5 14 17 19 25 26 ;-23.810484;-12;0
497;2 8 10 18 22 ;-23.790745;-14;0
498;2 4 7 18 23 24 ;-23.775101;-16;0
499;2 3 4 5 8 15 16 17 26 ;-23.811623;-42;0
500;1 21 22 ;-23.771999;-4;0
501;2 3 5 6 7 8 11 18 ;-23.780439;-28;0
502;1 5 9 10 11 14 19 21 22 26 ;-23.840637;-54;0
503;3 9 13 15 24 ;-23.801193;-4;0
504;3 5 20 26 28 ;-23.777779;-12;0
505;2 7 8 13 14 20 23 26 ;-23.798019;-34;0
506;4 6 7 11 17 18 20 21 22 25 ;-23.853754;-52;0
507;20 21 23 24 25 ;-23.830376;-12;0
508;1 6 7 8 9 13 21 ;-23.830709;-24;0
509;3 6 7 10 19 21 25 27 ;-23.850687;-34;0
510;7 11 13 16 17 20 22 23 24 25 ;-23.905882;-52;0
511;2 9 14 24 ;-23.870842;-6;0
512;5 9 14 21 ;-23.839844;-8;0
513;6 10 11 12 16 25 27 28 ;-23.859650;-34;0
514;6 8 12 24 ;-23.828794;-8;0
515;8 11 12 13 18 21 23 28 ;-23.836893;-28;0
516;1 2 5 6 11 14 16 17 19 20 22 26 ;-23.934109;-74;0
517;2 8 14 16 ;-23.907156;-10;0
518;2 4 6 8 16 18 24 ;-23.899614;-20;0
519;1 5 6 9 15 16 20 ;-23.903662;-26;0
520;1 4 12 14 15 21 22 26 27 ;-23.923077;-34;0
521;4 5 16 17 22 23 ;-23.900192;-12;0
522;1 3 6 9 13 14 16 18 23 25 27 ;-23.973181;-62;0
523;2 8 11 12 15 16 17 20 23 28 ;-24.015297;-46;0
524;6 8 9 15 19 27 ;-24.003817;-18;0
525;15 18 23 ;-23.969524;-6;0
526;2 18 20 ;-23.927757;-2;0
527;5 6 10 13 14 17 22 23 25 ;-23.950665;-36;0
528;3 10 12 14 20 21 24 25 27 ;-23.981060;-40;0
529;1 6 10 12 21 ;-23.962193;-14;0
530;4 7 9 12 25 27 ;-23.954718;-20;0
531;3 6 7 21 22 23 27 ;-23.962336;-28;0
532;2 8 9 10 11 13 20 ;-23.954887;-20;0
533;1 3 17 18 22 24 27 ;-23.947468;-20;0
534;1 9 11 16 17 18 23 ;-23.943821;-22;0
535;8 10 11 16 28 ;-23.925234;-14;0
536;1 4 10 12 16 18 24 26 28 ;-23.966417;-46;0
537;5 11 13 15 21 24 25 28 ;-23.981379;-32;0
538;1 8 9 11 12 13 17 20 23 27 ;-24.018587;-44;0
539;1 6 8 10 13 22 27 ;-24.025974;-28;0
540;5 12 15 16 23 25 27 ;-24.022223;-22;0
541;5 9 10 20 23 24 26 ;-24.011091;-18;0
542;2 6 9 17 19 26 27 ;-24.018450;-28;0
543;1 6 7 8 15 17 21 25 27 ;-24.058931;-46;0
544;3 5 7 17 23 24 ;-24.040442;-14;0
545;3 4 10 11 13 15 23 ;-24.044037;-26;0
546;3 6 9 14 16 22 23 ;-24.051283;-28;0
547;1 2 4 27 ;-24.018282;-6;0
548;2 5 10 25 ;-23.985401;-6;0
549;1 3 6 10 11 ;-23.963570;-12;0
550;4 21 23 27 ;-23.934546;-8;0
551;2 8 15 19 27 ;-23.920145;-16;0
552;2 5 7 14 16 17 18 28 ;-23.934782;-32;0
553;3 4 10 12 15 18 20 22 ;-23.960217;-38;0
554;2 3 4 15 20 27 ;-23.956678;-22;0
555;2 8 9 11 15 16 17 21 26 ;-23.981981;-38;0
556;2 4 14 17 20 25 28 ;-23.985611;-26;0
557;3 5 6 9 18 25 26 27 ;-23.992819;-28;0
558;3 6 8 12 13 19 20 21 24 ;-24.017921;-38;0
559;3 6 23 24 25 27 ;-23.989267;-8;0
560;2 5 6 7 8 12 15 20 28 ;-24.025000;-44;0
561;6 7 10 12 17 24 26 ;-24.032085;-28;0
562;2 9 13 24 ;-23.982206;4;0
563;4 7 10 18 22 24 26 ;-23.975134;-20;0
564;1 2 5 6 12 16 25 ;-23.971632;-22;0
565;12 18 19 22 25 26 ;-23.964602;-20;0
566;2 5 10 13 28 ;-23.950529;-16;0
567;4 5 7 10 15 18 21 22 27 ;-23.985891;-44;0
568;6 8 12 ;-23.950705;-4;0
569;1 5 10 14 16 17 18 20 23 27 ;-24.000000;-52;0
570;2 6 8 9 16 20 21 ;-23.996490;-22;0
571;5 22 25 ;-23.957968;-2;0
572;3 7 9 11 12 14 17 18 21 23 24 ;-24.024475;-62;0
573;1 5 12 14 24 25 ;-24.006981;-14;0
574;3 9 10 15 17 22 ;-24.000000;-20;0
575;3 8 10 12 20 24 ;-23.986088;-16;0
576;1 5 7 9 11 15 23 25 ;-24.000000;-32;0
577;6 17 19 22 24 25 26 28 ;-23.996534;-22;0
578;2 7 8 9 15 16 21 25 26 ;-24.020761;-38;0
579;6 8 11 21 24 25 27 28 ;-24.034542;-32;0
580;7 10 15 22 ;-24.000000;-4;0
581;1 2 11 13 14 15 16 19 26 ;-24.027538;-40;0
582;14 18 21 24 28 ;-24.000000;-8;0
583;1 2 12 13 15 18 19 23 26 27 ;-24.051458;-54;0
584;1 4 5 9 10 11 23 24 25 ;-24.075342;-38;0
585;1 6 8 10 11 16 17 20 22 25 ;-24.123077;-52;0
586;6 7 8 18 23 24 26 ;-24.119453;-22;0
587;3 5 22 ;-24.085178;-4;0
588;1 4 9 11 13 28 ;-24.078232;-20;0
589;1 6 10 15 27 ;-24.061121;-14;0
590;5 11 16 19 24 27 28 ;-24.061016;-24;0
591;8 12 21 23 28 ;-24.033840;-8;0
592;8 16 17 19 23 26 ;-24.016891;-14;0
593;2 13 21 ;-23.979763;-2;0
594;2 5 6 10 11 14 17 20 24 27 28 ;-24.053871;-68;0
595;7 11 12 21 24 ;-24.033613;-12;0
596;5 6 7 9 12 14 15 23 28 ;-24.067114;-44;0
597;2 3 5 13 19 22 24 ;-24.063652;-22;0
598;1 8 10 14 17 19 25 27 28 ;-24.086956;-38;0
599;6 7 8 9 12 15 20 26 ;-24.080133;-20;0
600;3 5 6 9 12 17 18 20 23 26 ;-24.110001;-42;0
601;6 7 10 15 18 25 28 ;-24.109818;-24;0
602;5 13 15 18 20 21 24 27 ;-24.116280;-28;0
603;2 3 10 11 12 18 ;-24.106136;-18;0
604;1 12 23 ;-24.061258;3;0
605;1 3 11 16 18 23 26 ;-24.061157;-24;0
606;1 3 6 9 10 12 15 17 27 28 ;-24.110561;-54;0
607;1 6 10 12 15 20 21 22 24 28 ;-24.166391;-58;0
608;3 5 6 15 16 22 ;-24.162828;-22;0
609;1 5 6 9 15 20 22 24 ;-24.182266;-36;0
610;3 4 5 6 7 8 9 27 ;-24.191803;-30;0
611;5 8 9 14 22 25 28 ;-24.194763;-26;0
612;20 22 24 26 ;-24.161764;-4;0
613;5 6 12 13 17 22 24 ;-24.161501;-24;0
614;2 6 12 15 16 20 23 27 ;-24.184038;-38;0
615;1 2 3 6 10 15 23 ;-24.183741;-24;0
616;4 6 25 27 ;-24.150974;-4;0
617;2 3 6 8 9 15 22 23 ;-24.157213;-28;0
618;4 9 16 20 22 28 ;-24.140778;-14;0
619;2 3 4 5 15 19 24 ;-24.143780;-26;0
620;2 3 5 6 15 16 20 21 26 ;-24.179031;-46;0
621;10 12 14 16 19 21 24 25 ;-24.188406;-30;0
622;4 11 12 13 17 24 28 ;-24.191319;-26;0
623;4 5 6 14 15 22 23 ;-24.187801;-22;0
624;4 7 20 21 24 ;-24.171474;-14;0
625;11 19 21 24 26 27 ;-24.158400;-16;0
626;6 14 16 18 20 ;-24.135782;-10;0
627;5 11 13 15 16 20 26 ;-24.138756;-26;0
628;3 7 11 12 15 28 ;-24.128981;-18;0
629;3 4 9 14 17 20 23 ;-24.135136;-28;0
630;9 15 21 23 25 26 ;-24.122223;-16;0
631;7 10 11 15 21 22 23 28 ;-24.131536;-30;0
632;4 6 12 25 ;-24.102848;-6;0
633;6 14 16 17 27 ;-24.086887;-14;0
634;2 14 20 23 28 ;-24.074133;-16;0
635;2 9 10 13 14 17 19 21 25 ;-24.099213;-40;0
636;4 9 12 17 20 ;-24.083334;-14;0
637;1 3 11 13 17 19 22 23 25 ;-24.108320;-40;0
638;3 9 11 14 ;-24.083073;-8;0
639;6 8 9 12 14 15 18 21 22 23 ;-24.129890;-54;0
640;7 9 14 16 17 18 19 21 22 23 ;-24.173437;-52;0
641;3 7 9 12 14 22 24 27 28 ;-24.201248;-42;0
642;4 5 12 23 25 28 ;-24.182243;-12;0
643;1 3 10 13 17 25 ;-24.175739;-20;0
644;3 7 8 14 16 ;-24.159939;-14;0
645;2 4 6 9 11 13 15 23 24 26 ;-24.190699;-44;0
646;7 16 17 18 20 23 ;-24.171827;-12;0
647;3 4 8 11 21 28 ;-24.168470;-22;0
648;3 9 13 15 17 19 22 23 ;-24.186728;-36;0
649;3 8 13 14 27 ;-24.164869;-10;0
650;9 14 19 24 25 ;-24.143078;-10;0
651;2 10 13 16 18 19 27 28 ;-24.152073;-30;0
652;1 4 9 10 14 17 21 22 25 ;-24.182516;-44;0
653;1 5 15 ;-24.151608;-4;0
654;1 3 5 6 14 15 19 20 24 25 27 ;-24.209480;-62;0
655;3 14 15 18 21 25 28 ;-24.209160;-24;0
656;4 5 7 18 19 ;-24.187500;-10;0
657;2 3 4 9 11 12 14 15 16 18 21 ;-24.232876;-54;0
658;4 8 10 15 18 19 21 22 25 26 27 ;-24.287233;-60;0
659;4 5 10 11 15 21 26 ;-24.283764;-22;0
660;8 9 10 12 26 ;-24.256062;-6;0
661;4 7 9 12 ;-24.231468;-8;0
662;2 12 22 26 ;-24.206949;-8;0
663;4 7 10 15 18 23 26 ;-24.206636;-24;0
664;6 9 10 13 14 18 20 23 24 ;-24.221386;-34;0
665;6 9 11 12 13 22 23 25 27 28 ;-24.254135;-46;0
666;2 4 6 11 13 18 20 28 ;-24.259760;-28;0
667;4 5 6 14 19 25 ;-24.214394;6;0
668;4 6 7 10 11 12 16 21 22 ;-24.232037;-36;0
669;1 5 6 7 9 12 18 21 ;-24.246637;-34;0
670;8 9 15 26 ;-24.204477;4;0
671;13 18 23 24 ;-24.174366;-4;0
672;8 11 27 ;-24.144344;-4;0
673;3 8 13 15 17 20 26 28 ;-24.147102;-26;0
674;8 9 10 14 20 21 25 27 ;-24.152819;-28;0
675;8 10 12 20 22 24 28 ;-24.155556;-26;0
676;2 6 9 13 14 16 22 23 24 ;-24.173077;-36;0
677;2 3 5 17 21 24 27 ;-24.172821;-24;0
678;7 8 12 19 20 21 22 ;-24.172565;-24;0
679;5 6 10 15 17 18 ;-24.160530;-16;0
680;6 11 12 14 15 19 22 23 24 ;-24.186764;-42;0
681;1 2 8 12 17 19 20 25 26 ;-24.212923;-42;0
682;5 6 8 13 14 17 22 24 ;-24.227272;-34;0
683;1 2 4 8 9 12 18 19 20 22 24 ;-24.285505;-64;0
684;5 7 11 19 23 24 25 ;-24.288012;-26;0
685;3 5 9 13 16 20 23 24 25 ;-24.313869;-42;0
686;17 19 21 25 26 ;-24.293003;-10;0
687;2 8 14 20 25 ;-24.280931;-16;0
688;10 17 18 22 25 ;-24.265989;-14;0
689;1 4 19 20 22 ;-24.245283;-10;0
690;7 9 10 15 20 ;-24.202898;5;0
691;6 8 9 11 12 15 20 27 ;-24.208393;-28;0
692;5 8 12 17 20 22 ;-24.193642;-14;0
693;4 5 12 14 15 16 18 21 ;-24.199135;-28;0
694;7 8 13 21 ;-24.175793;-8;0
695;1 3 12 15 17 24 26 ;-24.172663;-22;0
696;2 7 13 17 18 19 23 25 26 ;-24.204023;-46;0
697;4 7 9 10 12 14 17 ;-24.203730;-24;0
698;4 6 9 11 17 24 27 ;-24.209169;-28;0
699;6 7 11 12 17 19 23 24 26 ;-24.243204;-48;0
700;1 8 12 24 25 28 ;-24.234285;-18;0
701;6 8 9 10 11 15 17 20 26 ;-24.245363;-32;0
702;4 7 16 21 24 ;-24.227921;-12;0
703;7 8 21 24 25 ;-24.216217;-16;0
704;5 7 9 18 22 27 ;-24.213068;-22;0
705;2 10 23 27 ;-24.192907;-10;0
706;1 3 6 8 9 10 12 13 15 18 22 23 26 ;-24.271955;-80;0
707;1 13 17 20 ;-24.248940;-8;0
708;1 3 11 13 16 19 23 ;-24.248587;-24;0
709;4 11 14 17 21 23 ;-24.236954;-16;0
710;1 4 6 8 15 17 27 28 ;-24.256338;-38;0
711;6 12 17 19 20 26 27 28 ;-24.264416;-30;0
712;7 8 9 13 26 28 ;-24.250000;-14;0
713;8 23 24 26 ;-24.218794;-2;0
714;8 9 12 21 28 ;-24.201681;-12;0
715;5 7 16 19 24 27 ;-24.198601;-22;0
716;2 7 8 9 13 19 23 28 ;-24.215084;-36;0
717;2 7 8 15 17 18 ;-24.203627;-16;0
718;1 4 6 7 10 16 17 23 ;-24.208914;-28;0
719;1 2 3 13 15 19 22 25 26 ;-24.239222;-46;0
720;16 18 20 26 28 ;-24.211111;-4;0
721;11 14 15 17 21 23 25 27 ;-24.210819;-24;0
722;1 5 7 16 18 20 28 ;-24.204987;-20;0
723;4 13 16 21 22 28 ;-24.190872;-14;0
724;2 8 9 11 12 14 24 27 28 ;-24.215469;-42;0
725;2 3 4 11 18 20 21 24 25 ;-24.240000;-42;0
726;4 6 12 14 19 23 ;-24.225895;-14;0
727;3 4 10 15 17 ;-24.211830;-14;0
728;10 15 16 22 27 ;-24.195055;-12;0
729;4 13 16 21 25 26 ;-24.189301;-20;0
730;1 4 10 11 14 15 17 19 22 23 ;-24.221918;-48;0
731;1 7 12 13 20 25 26 27 ;-24.235294;-34;0
732;3 7 10 14 15 28 ;-24.229507;-20;0
733;2 3 8 20 24 27 ;-24.221010;-18;0
734;9 13 20 22 24 25 ;-24.209808;-16;0
735;3 5 8 12 18 23 27 28 ;-24.209524;-24;0
736;1 3 5 7 13 14 16 20 25 ;-24.239130;-46;0
737;7 9 13 16 17 27 ;-24.233379;-20;0
738;9 17 20 22 27 ;-24.219513;-14;0
739;7 10 17 21 26 28 ;-24.208389;-16;0
740;3 6 7 9 24 25 ;-24.191893;-12;0
741;2 7 9 10 12 25 27 ;-24.194332;-26;0
742;1 4 11 12 13 14 ;-24.172506;-8;0
743;3 7 9 15 20 22 24 27 ;-24.177658;-28;0
744;2 10 12 13 18 26 ;-24.172043;-20;0
745;5 8 15 17 18 20 24 25 ;-24.182550;-32;0
746;2 10 13 18 25 ;-24.166220;-12;0
747;3 6 7 13 15 19 20 22 ;-24.182062;-36;0
748;1 2 4 5 17 ;-24.157755;-6;0
749;10 16 20 21 25 26 ;-24.144192;-14;0
750;1 7 11 14 22 28 ;-24.130667;-14;0
751;2 14 15 17 18 19 24 25 ;-24.143808;-34;0
752;1 2 4 5 8 13 16 18 19 22 28 ;-24.188829;-58;0
753;1 12 22 24 26 ;-24.169987;-10;0
754;3 4 9 14 17 19 23 27 ;-24.185677;-36;0
755;1 7 10 15 18 ;-24.169537;-12;0
756;5 10 14 17 19 20 21 23 26 27 28 ;-24.201057;-48;0
757;4 10 14 15 21 22 ;-24.187582;-14;0
758;2 4 6 9 16 18 20 24 25 ;-24.195251;-30;0
759;2 9 10 15 18 20 21 27 ;-24.197628;-26;0
760;1 12 13 20 24 27 28 ;-24.197369;-24;0
761;1 10 19 22 24 ;-24.183968;-14;0
762;2 6 9 10 13 27 ;-24.167978;-12;0
763;3 5 6 8 11 19 21 27 ;-24.180864;-34;0
764;4 8 13 15 18 19 22 23 ;-24.201571;-40;0
765;4 8 9 12 18 19 21 ;-24.203922;-26;0
766;6 8 9 12 13 14 17 22 23 24 25 ;-24.250652;-60;0
767;9 12 13 14 17 18 20 ;-24.245111;-20;0
768;5 9 13 14 18 27 ;-24.234375;-16;0
769;20 22 25 28 ;-24.208063;-4;0
770;1 5 6 10 12 13 17 21 25 ;-24.225973;-38;0
771;7 10 12 17 23 25 27 ;-24.225681;-24;0
772;1 10 14 20 22 27 28 ;-24.227980;-26;0
773;3 11 13 14 18 20 21 26 28 ;-24.245796;-38;0
774;6 8 10 11 22 26 ;-24.237726;-18;0
775;3 5 9 10 13 17 19 27 ;-24.247742;-32;0
776;1 2 7 11 12 14 ;-24.229382;-10;0
777;2 7 12 13 14 17 20 23 24 ;-24.257401;-46;0
778;1 4 10 12 23 ;-24.239075;-10;0
779;4 5 7 12 16 18 19 22 28 ;-24.256739;-38;0
780;7 9 10 11 15 20 25 ;-24.246155;-16;0
781;2 3 10 11 15 17 20 23 ;-24.261204;-36;0
782;5 7 8 10 14 15 19 21 25 ;-24.268541;-30;0
783;2 4 14 17 19 22 23 25 28 ;-24.280972;-34;0
784;2 8 14 18 21 25 ;-24.278061;-22;0
785;3 5 9 11 14 15 21 24 26 ;-24.300636;-42;0
786;3 6 7 9 13 17 18 25 ;-24.305344;-28;0
787;3 5 6 15 16 17 19 23 24 ;-24.325285;-40;0
788;5 7 9 17 21 23 24 ;-24.329948;-28;0
789;1 8 12 13 17 19 20 23 28 ;-24.342205;-34;0
790;1 5 8 9 20 23 24 26 27 ;-24.354431;-34;0
791;2 6 9 13 17 18 ;-24.333755;-8;0
792;3 8 14 17 19 22 25 ;-24.335859;-26;0
793;1 4 7 12 16 17 25 ;-24.330391;-20;0
794;3 5 19 22 23 ;-24.312342;-10;0
795;1 3 6 18 23 26 ;-24.301888;-16;0
796;2 16 19 23 24 ;-24.286432;-12;0
797;4 5 9 12 17 23 27 ;-24.286074;-24;0
798;1 6 17 20 22 23 24 ;-24.285715;-24;0
799;9 10 14 15 16 20 ;-24.270338;-12;0
800;2 4 7 11 14 18 27 28 ;-24.277500;-30;0
801;5 6 15 16 19 22 24 26 28 ;-24.299625;-42;0
802;2 6 8 9 15 16 17 19 22 27 ;-24.341646;-58;0
803;1 3 5 6 7 12 18 19 21 23 26 28 ;-24.405977;-76;0
804;7 11 14 16 18 26 27 ;-24.405472;-24;0
805;2 5 6 7 11 16 18 22 28 ;-24.419876;-36;0
806;10 11 12 23 25 26 ;-24.409430;-16;0
807;3 4 19 21 ;-24.389095;-8;0
808;14 17 26 ;-24.366337;-6;0
809;1 7 11 12 15 21 ;-24.346106;-8;0
810;1 10 14 ;-24.320988;-4;0
811;6 10 12 16 19 ;-24.305796;-12;0
812;1 6 12 18 19 27 ;-24.300493;-20;0
813;1 4 6 7 9 ;-24.280443;-8;0
814;2 6 10 16 25 ;-24.262899;-10;0
815;2 3 13 15 17 23 ;-24.252760;-16;0
816;4 7 11 18 21 22 26 ;-24.250000;-22;0
817;2 13 16 23 27 ;-24.235006;-12;0
818;9 15 17 25 27 28 ;-24.227385;-18;0
819;4 5 7 8 13 17 19 23 ;-24.236874;-32;0
820;1 5 6 11 13 23 ;-24.226830;-16;0
821;1 5 20 21 ;-24.207064;-8;0
822;6 11 15 19 23 26 27 ;-24.209246;-26;0
823;3 4 8 12 13 15 21 28 ;-24.218712;-32;0
824;2 6 11 12 19 20 23 24 26 ;-24.247572;-48;0
825;6 11 12 14 23 27 ;-24.232727;-12;0
826;1 3 10 15 18 22 23 ;-24.237288;-28;0
827;4 14 25 26 ;-24.212818;-4;0
828;4 14 17 22 23 25 27 28 ;-24.210144;-22;0
829;3 4 8 10 11 13 20 ;-24.212303;-26;0
830;4 9 17 22 28 ;-24.200001;-14;0
831;11 14 16 26 ;-24.180506;-8;0
832;1 6 9 17 18 23 ;-24.170673;-16;0
833;6 9 11 14 15 18 27 ;-24.165667;-20;0
834;4 7 10 14 22 24 27 ;-24.160671;-20;0
835;2 4 7 11 18 20 22 ;-24.150898;-16;0
836;1 4 7 8 16 18 21 25 26 ;-24.172249;-42;0
837;1 6 10 13 17 20 22 27 ;-24.191158;-40;0
838;5 13 14 15 26 27 ;-24.176611;-12;0
839;6 12 24 26 ;-24.157330;-8;0
840;1 12 16 17 21 23 24 25 26 ;-24.173809;-38;0
841;1 2 6 16 21 27 ;-24.166468;-18;0
842;1 5 6 7 13 27 28 ;-24.173397;-30;0
843;4 6 9 19 22 ;-24.156584;-10;0
844;3 4 6 9 18 27 ;-24.146919;-16;0
845;1 6 8 11 12 22 26 27 ;-24.153847;-30;0
846;4 10 13 16 22 ;-24.139481;-12;0
847;2 3 8 11 14 16 18 25 27 28 ;-24.177095;-56;0
848;6 10 18 20 24 28 ;-24.162735;-12;0
849;6 8 10 13 15 24 ;-24.150766;-14;0
850;9 16 18 19 28 ;-24.129412;-6;0
851;2 3 7 9 10 12 13 17 20 27 28 ;-24.176264;-64;0
852;7 8 13 15 17 22 25 26 27 ;-24.192488;-38;0
853;7 8 9 11 21 25 26 ;-24.192263;-24;0
854;2 3 9 14 16 21 ;-24.185011;-18;0
855;3 5 10 12 19 ;-24.166082;-8;0
856;1 6 7 15 19 23 27 ;-24.172897;-30;0
857;3 5 7 10 16 20 28 ;-24.172695;-24;0
858;2 3 10 11 20 25 ;-24.170164;-22;0
859;8 15 21 25 26 28 ;-24.158323;-14;0
860;1 3 9 11 15 20 23 24 28 ;-24.179070;-42;0
861;1 2 10 15 16 17 25 ;-24.183508;-28;0
862;2 5 9 11 15 23 25 26 ;-24.194895;-34;0
863;11 13 14 15 16 17 18 26 ;-24.203939;-32;0
864;2 8 15 18 22 27 ;-24.199074;-20;0
865;3 4 6 9 13 19 21 22 23 28 ;-24.233526;-54;0
866;6 7 13 24 26 ;-24.217091;-10;0
867;9 10 19 20 22 24 25 26 ;-24.214533;-22;0
868;1 3 17 18 19 21 27 ;-24.209677;-20;0
869;3 9 10 16 17 21 23 25 26 27 ;-24.243959;-54;0
870;6 7 14 16 18 20 21 ;-24.239080;-20;0
871;2 8 9 18 20 21 ;-24.225029;-12;0
872;3 4 15 21 23 27 ;-24.220184;-20;0
873;3 10 11 15 19 21 ;-24.213058;-18;0
874;1 2 7 8 11 18 23 26 ;-24.217392;-28;0
875;1 5 19 ;-24.191999;-2;0
876;12 16 19 27 28 ;-24.175798;-10;0
877;1 12 18 20 22 23 27 ;-24.175598;-24;0
878;5 10 13 19 ;-24.154898;-6;0
879;6 11 12 14 15 20 22 26 ;-24.163822;-32;0
880;3 7 9 17 26 27 ;-24.156818;-18;0
881;2 5 8 11 16 ;-24.143019;-12;0
882;3 4 6 9 18 21 22 25 ;-24.151928;-32;0
883;6 18 20 22 23 27 ;-24.147224;-20;0
884;2 6 16 27 28 ;-24.133484;-12;0
885;2 9 20 21 28 ;-24.117514;-10;0
886;1 2 4 8 9 12 16 19 23 ;-24.135441;-40;0
887;1 5 13 18 19 22 ;-24.130777;-20;0
888;10 17 20 22 23 ;-24.117117;-12;0
889;6 7 14 26 ;-24.098988;-8;0
890;3 10 11 14 16 18 21 23 ;-24.112360;-36;0
891;1 4 15 20 22 25 ;-24.105499;-18;0
892;2 8 10 19 26 ;-24.091928;-12;0
893;1 9 10 12 13 17 20 27 ;-24.103024;-34;0
894;1 9 11 12 ;-24.082773;-6;0
895;1 3 5 14 19 22 24 28 ;-24.091619;-32;0
896;7 9 10 20 25 26 ;-24.071428;-6;0
897;1 2 3 4 7 10 11 12 15 ;-24.078037;-30;0
898;2 5 11 12 21 23 25 26 27 28 ;-24.102449;-46;0
899;2 6 8 11 15 19 25 ;-24.106785;-28;0
900;6 7 12 14 23 26 ;-24.102222;-20;0
901;3 5 6 7 10 28 ;-24.095449;-18;0
902;3 5 7 10 13 19 23 24 25 27 28 ;-24.135256;-60;0
903;4 7 15 18 20 22 23 24 ;-24.146179;-34;0
904;8 9 14 22 23 26 ;-24.137169;-16;0
905;16 21 24 ;-24.114918;-4;0
906;7 11 12 17 20 21 22 25 27 ;-24.130243;-38;0
907;3 11 12 17 24 ;-24.114664;-10;0
908;3 8 14 17 18 23 24 26 27 ;-24.127754;-36;0
909;3 6 7 11 13 15 18 19 22 ;-24.147415;-42;0
910;4 6 14 15 19 24 ;-24.136263;-14;0
911;11 14 16 25 26 27 28 ;-24.129528;-18;0
912;1 2 4 10 15 19 22 25 26 27 ;-24.153509;-46;0
913;1 8 12 15 19 23 26 ;-24.148960;-20;0
914;3 4 11 20 24 25 ;-24.146608;-22;0
915;2 5 8 13 17 19 ;-24.139891;-18;0
916;8 11 13 16 19 ;-24.128820;-14;0
917;5 12 18 20 25 26 28 ;-24.128681;-24;0
918;1 4 19 21 23 ;-24.115469;-12;0
919;9 13 21 23 ;-24.097933;-8;0
920;1 6 11 14 23 24 26 28 ;-24.108696;-34;0
921;1 8 9 11 13 16 19 20 22 27 ;-24.141151;-54;0
922;4 8 13 17 20 24 ;-24.138828;-22;0
923;1 5 15 19 20 27 ;-24.134344;-20;0
924;1 6 7 8 19 22 ;-24.127707;-18;0
925;11 15 16 19 20 22 24 25 26 ;-24.142702;-38;0
926;1 5 9 18 ;-24.125271;-8;0
927;3 10 14 25 ;-24.105717;-6;0
928;9 14 19 24 28 ;-24.092672;-12;0
929;4 5 16 21 23 28 ;-24.083961;-16;0
930;9 11 13 18 19 25 26 ;-24.086021;-26;0
931;11 12 16 18 22 27 28 ;-24.079485;-18;0
932;1 3 9 11 17 20 22 23 26 ;-24.094421;-38;0
933;11 16 25 28 ;-24.075027;-6;0
934;1 3 4 12 18 20 26 27 ;-24.089935;-38;0
935;5 9 11 13 15 21 24 25 28 ;-24.109091;-42;0
936;2 7 8 14 20 22 26 27 ;-24.115385;-30;0
937;3 4 6 10 16 17 23 27 ;-24.128069;-36;0
938;7 10 20 23 28 ;-24.113007;-10;0
939;1 5 7 10 11 12 ;-24.100107;-12;0
940;2 4 8 12 20 23 25 26 ;-24.110638;-34;0
941;10 12 17 ;-24.089266;-4;0
942;8 11 12 13 15 18 25 27 28 ;-24.104034;-38;0
943;9 10 11 15 18 20 21 24 ;-24.106045;-26;0
944;3 17 21 24 ;-24.086864;-6;0
945;2 11 16 ;-24.058201;3;0
946;3 4 5 11 15 18 19 24 26 ;-24.083509;-48;0
947;2 3 5 10 24 28 ;-24.077085;-18;0
948;7 9 19 24 26 ;-24.062237;-10;0
949;2 3 4 6 7 14 17 28 ;-24.072708;-34;0
950;2 3 7 9 15 16 22 25 26 28 ;-24.095789;-46;0
951;1 10 11 15 17 25 27 28 ;-24.106203;-34;0
952;9 10 11 17 22 25 26 28 ;-24.114496;-32;0
953;1 2 3 7 14 20 24 28 ;-24.126968;-36;0
954;6 15 17 24 26 ;-24.116352;-14;0
955;2 3 4 16 25 27 ;-24.109947;-18;0
956;4 5 8 10 19 20 24 26 ;-24.111925;-26;0
957;6 7 14 18 ;-24.095089;-8;0
958;2 6 8 9 16 21 23 ;-24.099165;-28;0
959;2 3 4 6 9 11 13 14 15 18 22 26 28 ;-24.159542;-82;0
960;15 19 21 22 ;-24.142708;-8;0
961;5 9 14 15 20 23 28 ;-24.144642;-26;0
962;1 2 6 8 9 12 15 27 ;-24.150728;-30;0
963;5 10 11 12 16 17 24 ;-24.154724;-28;0
964;15 16 25 ;-24.135893;-6;0
965;2 3 15 18 28 ;-24.123316;-12;0
966;1 3 11 13 18 20 21 ;-24.119047;-20;0
967;2 3 4 5 7 8 11 22 25 ;-24.129265;-34;0
968;9 10 11 21 24 ;-24.118801;-14;0
969;3 7 9 14 18 26 ;-24.112488;-18;0
970;10 15 17 19 24 ;-24.102062;-14;0
971;1 2 6 7 9 11 12 23 24 28 ;-24.128733;-50;0
972;2 9 11 15 19 23 24 25 28 ;-24.149178;-44;0
973;5 7 12 15 16 17 27 ;-24.149023;-24;0
974;1 8 19 23 24 26 28 ;-24.144764;-20;0
